fecha,vc_a,vc_e,vc_d,razon_45,senal_45,pos_45,razon_64,senal_64,pos_64,razon_90,senal_90,pos_90,razon_105,senal_105,pos_105,razon_126,senal_126,pos_126,votos,posicion,acum_a,acum_voto,acum_45_e,acum_45_d,acum_64_e,acum_64_d,acum_90_e,acum_90_d,acum_105_e,acum_105_d,acum_126_e,acum_126_d,aviso,aviso_estado
2005-10-14,17533.08,16876.60,13517.43,0.007570,A,A,0.013630,A,A,0.025754,A,A,0.034126,A,A,0.043813,A,A,0,A,,,,,,,,,,,,,,
2005-10-17,17411.83,16913.35,13507.56,0.000356,A,A,0.006120,A,A,0.018066,A,A,0.026134,A,A,0.036010,A,A,0,A,,,,,,,,,,,,,,
2005-10-18,17302.14,16912.81,13494.38,-0.006082,A,A,-0.000597,A,A,0.011081,A,A,0.018892,A,A,0.028890,A,A,0,A,,,,,,,,,,,,,,
2005-10-19,17322.75,16836.18,13459.80,-0.005025,A,A,0.000201,A,A,0.011690,A,A,0.019309,A,A,0.029477,A,A,0,A,,,,,,,,,,,,,,
2005-10-20,17262.63,16792.94,13420.97,-0.008531,A,A,-0.003663,A,A,0.007658,A,A,0.015048,A,A,0.025212,A,A,0,A,,,,,,,,,,,,,,
2005-10-21,17105.83,16750.65,13388.64,-0.017519,A,A,-0.012948,A,A,-0.001921,A,A,0.005224,A,A,0.015355,A,A,0,A,,,,,,,,,,,,,,
2005-10-24,17129.15,16764.77,13376.28,-0.016204,A,A,-0.011723,A,A,-0.000988,A,A,0.006051,A,A,0.016177,A,A,0,A,,,,,,,,,,,,,,
2005-10-25,17186.53,16803.35,13405.84,-0.012891,A,A,-0.008621,A,A,0.001869,A,A,0.008802,A,A,0.019000,A,A,0,A,,,,,,,,,,,,,,
2005-10-26,17251.59,16814.48,13419.17,-0.009226,A,A,-0.005113,A,A,0.005174,A,A,0.011979,A,A,0.022252,A,A,0,A,,,,,,,,,,,,,,
2005-10-27,17308.37,16797.21,13414.55,-0.006274,A,A,-0.002058,A,A,0.007974,A,A,0.014636,A,A,0.025026,A,A,0,A,,,,,,,,,,,,,,
2005-10-28,17272.08,16760.90,13386.04,-0.008439,A,A,-0.004401,A,A,0.005418,A,A,0.011870,A,A,0.022271,A,A,0,A,,,,,,,,,,,,,,
2005-10-31,17065.10,16681.78,13319.29,-0.020056,fuera,A,-0.016379,A,A,-0.006863,A,A,-0.000742,A,A,0.009507,A,A,0,A,,,,,,,,,,,,,,
2005-11-02,17114.51,16682.66,13315.49,-0.017227,fuera,A,-0.013548,A,A,-0.004297,A,A,0.001668,A,A,0.011830,A,A,0,A,,,,,,,,,,,,,,
2005-11-03,17345.93,16640.31,13346.08,-0.004164,fuera,A,-0.000379,A,A,0.008730,A,A,0.014594,A,A,0.024810,A,A,0,A,,,,,,,,,,,,,,
2005-11-04,17435.46,16567.25,13328.67,0.000649,fuera,A,0.004558,A,A,0.013470,A,A,0.019183,A,A,0.029365,A,A,0,A,,,,,,,,,,,,,,
2005-11-07,17380.54,16593.36,13327.23,-0.002883,fuera,fuera,0.001305,A,A,0.009803,A,A,0.015414,A,A,0.025426,A,A,1,A,,,,,,,,,,,,,,
2005-11-08,17274.83,16612.14,13293.28,-0.009229,fuera,fuera,-0.004683,A,A,0.003210,A,A,0.008811,A,A,0.018600,A,A,1,A,,,,,,,,,,,,,,
2005-11-09,17291.76,16581.97,13247.93,-0.008383,fuera,fuera,-0.003712,A,A,0.003760,A,A,0.009318,A,A,0.019005,A,A,1,A,,,,,,,,,,,,,,
2005-11-10,17197.69,16640.82,13261.03,-0.013783,fuera,fuera,-0.009195,A,A,-0.002063,A,A,0.003391,A,A,0.012963,A,A,1,A,,,,,,,,,,,,,,
2005-11-11,17283.75,16630.84,13278.87,-0.008867,fuera,fuera,-0.004359,A,A,0.002468,A,A,0.007954,A,A,0.017501,A,A,1,A,,,,,,,,,,,,,,
2005-11-14,17232.20,16634.26,13278.69,-0.011752,fuera,fuera,-0.007341,A,A,-0.000891,A,A,0.004510,A,A,0.013931,A,A,1,A,,,,,,,,,,,,,,
2005-11-15,17354.37,16637.91,13294.04,-0.004677,fuera,fuera,-0.000446,A,A,0.005728,A,A,0.011135,A,A,0.020488,A,A,1,A,,,,,,,,,,,,,,
2005-11-16,17267.37,16674.83,13294.76,-0.009613,fuera,fuera,-0.005497,A,A,0.000304,A,A,0.005599,A,A,0.014750,A,A,1,A,,,,,,,,,,,,,,
2005-11-17,17244.51,16676.92,13289.36,-0.010745,fuera,fuera,-0.006835,A,A,-0.001387,A,A,0.003855,A,A,0.012791,A,A,1,A,,,,,,,,,,,,,,
2005-11-18,17313.10,16637.51,13293.22,-0.006595,fuera,fuera,-0.003058,A,A,0.002127,A,A,0.007411,A,A,0.016164,A,A,1,A,,,,,,,,,,,,,,
2005-11-21,17538.60,16652.15,13343.69,0.006336,fuera,fuera,0.009537,A,A,0.014637,A,A,0.019997,A,A,0.028658,A,A,1,A,,,,,,,,,,,,,,
2005-11-22,17521.44,16636.73,13340.81,0.005244,fuera,fuera,0.008258,A,A,0.013163,A,A,0.018537,A,A,0.026940,A,A,1,A,,,,,,,,,,,,,,
2005-11-23,17576.59,16637.37,13331.09,0.008267,fuera,fuera,0.011085,A,A,0.015885,A,A,0.021210,A,A,0.029495,A,A,1,A,,,,,,,,,,,,,,
2005-11-24,17520.79,16648.91,13334.20,0.004993,fuera,fuera,0.007462,A,A,0.012245,A,A,0.017492,A,A,0.025545,A,A,1,A,,,,,,,,,,,,,,
2005-11-25,17618.21,16665.13,13355.58,0.010541,fuera,fuera,0.012691,A,A,0.017397,A,A,0.022643,A,A,0.030528,A,A,1,A,,,,,,,,,,,,,,
2005-11-28,17585.97,16681.66,13356.28,0.008746,fuera,fuera,0.010557,A,A,0.015040,A,A,0.020245,A,A,0.027943,A,A,1,A,,,,,,,,,,,,,,
2005-11-29,17596.78,16658.01,13345.28,0.009466,fuera,fuera,0.010735,A,A,0.015172,A,A,0.020298,A,A,0.027881,A,A,1,A,,,,,,,,,,,,,,
2005-11-30,17536.22,16628.69,13313.99,0.006124,fuera,fuera,0.006923,A,A,0.011327,A,A,0.016275,A,A,0.023706,A,A,1,A,,,,,,,,,,,,,,
2005-12-01,17534.36,16630.20,13307.71,0.006156,fuera,fuera,0.006496,A,A,0.010842,A,A,0.015662,A,A,0.022989,A,A,1,A,,,,,,,,,,,,,,
2005-12-02,17469.82,16631.61,13301.00,0.002730,fuera,fuera,0.002443,A,A,0.006805,A,A,0.011421,A,A,0.018649,A,A,1,A,,,,,,,,,,,,,,
2005-12-05,17562.10,16663.10,13339.56,0.008174,fuera,fuera,0.007277,A,A,0.011801,A,A,0.016257,A,A,0.023429,A,A,1,A,,,,,,,,,,,,,,
2005-12-06,17714.83,16669.25,13370.72,0.016879,fuera,fuera,0.015562,A,A,0.020129,A,A,0.024487,A,A,0.031699,A,A,1,A,,,,,,,,,,,,,,
2005-12-07,17661.55,16668.93,13355.58,0.013851,fuera,fuera,0.012083,A,A,0.016637,A,A,0.020850,A,A,0.028051,A,A,1,A,,,,,,,,,,,,,,
2005-12-09,17667.43,16657.29,13350.31,0.014277,fuera,fuera,0.012059,A,A,0.016604,A,A,0.020632,A,A,0.027806,A,A,1,A,,,,,,,,,,,,,,
2005-12-12,17747.48,16669.59,13349.36,0.018933,fuera,fuera,0.016227,A,A,0.020826,A,A,0.024612,A,A,0.031829,A,A,1,A,,,,,,,,,,,,,,
2005-12-13,17658.20,16673.24,13334.67,0.014003,fuera,fuera,0.010889,A,A,0.015386,A,A,0.018924,A,A,0.026074,A,A,1,A,,,,,,,,,,,,,,
2005-12-14,17689.26,16657.76,13324.24,0.015758,fuera,fuera,0.012324,A,A,0.016907,A,A,0.020208,A,A,0.027291,A,A,1,A,,,,,,,,,,,,,,
2005-12-15,17828.37,16712.71,13350.66,0.023359,A,fuera,0.019881,A,A,0.024617,A,A,0.027685,A,A,0.034721,A,A,1,A,,,,,,,,,,,,,,
2005-12-16,17803.86,16757.33,13357.38,0.021534,A,fuera,0.018187,A,A,0.022870,A,A,0.025753,A,A,0.032646,A,A,1,A,,,,,,,,,,,,,,
2005-12-19,17826.46,16766.24,13374.32,0.022491,A,fuera,0.019212,A,A,0.023712,A,A,0.026527,A,A,0.033327,A,A,1,A,,,,,,,,,,,,,,
2005-12-20,17855.81,16770.38,13391.88,0.023753,A,fuera,0.020509,A,A,0.024934,A,A,0.027637,A,A,0.034397,A,A,1,A,,,,,,,,,,,,,,
2005-12-21,17734.23,16766.34,13370.45,0.016365,A,A,0.013319,A,A,0.017620,A,A,0.020140,A,A,0.026815,A,A,0,A,,,,,,,,,,,,,,
2005-12-22,17653.66,16770.76,13351.00,0.011295,A,A,0.008544,A,A,0.012701,A,A,0.015139,A,A,0.021704,A,A,0,A,,,,,,,,,,,,,,
2005-12-23,17821.45,16765.78,13361.26,0.020259,A,A,0.017917,A,A,0.021936,A,A,0.024300,A,A,0.030852,A,A,0,A,,,,,,,,,,,,,,
2005-12-26,17872.87,16765.15,13371.10,0.022409,A,A,0.020630,A,A,0.024460,A,A,0.026753,A,A,0.033258,A,A,0,A,,,,,,,,,,,,,,
2005-12-27,17871.60,16764.99,13378.42,0.021342,A,A,0.020378,A,A,0.023897,A,A,0.026227,A,A,0.032641,A,A,0,A,,,,,,,,,,,,,,
2005-12-28,17849.00,16769.09,13372.03,0.019119,A,A,0.018898,A,A,0.022121,A,A,0.024449,A,A,0.030769,A,A,0,A,,,,,,,,,,,,,,
2005-12-29,17813.22,16777.46,13372.82,0.016268,A,A,0.016700,A,A,0.019674,A,A,0.021947,A,A,0.028121,A,A,0,A,,,,,,,,,,,,,,
2005-12-30,17825.79,16790.07,13383.55,0.016245,A,A,0.017291,A,A,0.019984,A,A,0.022261,A,A,0.028280,A,A,0,A,,,,,,,,,,,,,,
2006-01-02,17864.94,16793.98,13398.07,0.017760,A,A,0.019355,A,A,0.021704,A,A,0.024111,A,A,0.029958,A,A,0,A,,,,,,,,,,,,,,
2006-01-03,17859.61,16800.28,13404.54,0.016700,A,A,0.018875,A,A,0.020977,A,A,0.023430,A,A,0.029043,A,A,0,A,,,,,,,,,,,,,,
2006-01-04,17924.11,16833.07,13414.20,0.019264,A,A,0.022337,A,A,0.024243,A,A,0.026767,A,A,0.032162,A,A,0,A,,,,,,,,,,,,,,
2006-01-05,18138.83,16828.03,13450.50,0.030141,A,A,0.034213,A,A,0.035835,A,A,0.038642,A,A,0.043810,A,A,0,A,,,,,,,,,,,,,,
2006-01-06,18339.51,16829.98,13497.87,0.040233,A,A,0.045146,A,A,0.046517,A,A,0.049530,A,A,0.054557,A,A,0,A,,,,,,,,,,,,,,
2006-01-09,18476.84,16841.19,13536.57,0.046649,A,A,0.052348,A,A,0.053487,A,A,0.056612,A,A,0.061580,A,A,0,A,,,,,,,,,,,,,,
2006-01-10,18568.57,16864.14,13569.73,0.050274,A,A,0.056725,A,A,0.057721,A,A,0.061036,A,A,0.065895,A,A,0,A,,,,,,,,,,,,,,
2006-01-11,18659.27,16875.24,13586.52,0.053571,A,A,0.060822,A,A,0.061808,A,A,0.065384,A,A,0.070150,A,A,0,A,,,,,,,,,,,,,,
2006-01-12,18633.22,16875.23,13577.98,0.050332,A,A,0.058261,A,A,0.059360,A,A,0.063065,A,A,0.067756,A,A,0,A,,,,,,,,,,,,,,
2006-01-13,18686.85,16886.29,13602.39,0.051394,A,A,0.060252,A,A,0.061408,A,A,0.065278,A,A,0.069941,A,A,0,A,,,,,,,,,,,,,,
2006-01-16,18773.39,16927.05,13620.83,0.054300,A,A,0.063992,A,A,0.065312,A,A,0.069310,A,A,0.073973,A,A,0,A,,,,,,,,,,,,,,
2006-01-17,18763.01,16924.72,13616.72,0.051708,A,A,0.062133,A,A,0.063734,A,A,0.067767,A,A,0.072467,A,A,0,A,,,,,,,,,,,,,,
2006-01-18,18774.10,16951.54,13632.21,0.050471,A,A,0.061379,A,A,0.063448,A,A,0.067435,A,A,0.072153,A,A,0,A,,,,,,,,,,,,,,
2006-01-19,18682.29,16979.87,13625.81,0.043499,A,A,0.054921,A,A,0.057334,A,A,0.061363,A,A,0.066020,A,A,0,A,,,,,,,,,,,,,,
2006-01-20,18573.73,16993.73,13625.77,0.035726,A,A,0.047579,A,A,0.050406,A,A,0.054409,A,A,0.059068,A,A,0,A,,,,,,,,,,,,,,
2006-01-23,18731.43,17002.63,13651.56,0.042687,A,A,0.054963,A,A,0.058494,A,A,0.062404,A,A,0.067201,A,A,0,A,,,,,,,,,,,,,,
2006-01-24,18696.44,17005.49,13640.26,0.039251,A,A,0.051542,A,A,0.055745,A,A,0.059567,A,A,0.064381,A,A,0,A,,,,,,,,,,,,,,
2006-01-25,18632.23,17003.32,13625.80,0.034263,A,A,0.046601,A,A,0.051331,A,A,0.055157,A,A,0.059975,A,A,0,A,,,,,,,,,,,,,,
2006-01-26,18713.90,17032.78,13648.22,0.037341,A,A,0.049841,A,A,0.055115,A,A,0.058865,A,A,0.063794,A,A,0,A,,,,,,,,,,,,,,
2006-01-27,18834.54,17048.63,13683.88,0.042342,A,A,0.055197,A,A,0.061005,A,A,0.064735,A,A,0.069772,A,A,0,A,,,,,,,,,,,,,,
2006-01-30,18926.80,17026.34,13707.46,0.045764,A,A,0.058832,A,A,0.065309,A,A,0.068945,A,A,0.074126,A,A,0,A,,,,,,,,,,,,,,
2006-01-31,19031.76,17047.03,13726.68,0.049700,A,A,0.062877,A,A,0.070277,A,A,0.073746,A,A,0.079171,A,A,0,A,,,,,,,,,,,,,,
2006-02-01,19082.91,17053.14,13740.64,0.050608,A,A,0.063906,A,A,0.072210,A,A,0.075459,A,A,0.081150,A,A,0,A,,,,,,,,,,,,,,
2006-02-02,19102.91,17065.87,13753.76,0.049697,A,A,0.063393,A,A,0.072354,A,A,0.075483,A,A,0.081398,A,A,0,A,,,,,,,,,,,,,,
2006-02-03,19122.29,17071.80,13756.58,0.048728,A,A,0.062913,A,A,0.072452,A,A,0.075462,A,A,0.081653,A,A,0,A,,,,,,,,,,,,,,
2006-02-06,19034.13,17081.08,13743.97,0.041907,A,A,0.056495,A,A,0.066612,A,A,0.069492,A,A,0.075822,A,A,0,A,,,,,,,,,,,,,,
2006-02-07,18919.71,17071.31,13725.61,0.033936,A,A,0.048648,A,A,0.059381,A,A,0.062136,A,A,0.068496,A,A,0,A,,,,,,,,,,,,,,
2006-02-08,18996.02,17085.75,13736.42,0.036494,A,A,0.051326,A,A,0.062775,A,A,0.065516,A,A,0.071917,A,A,0,A,,,,,,,,,,,,,,
2006-02-09,18953.89,17078.31,13725.14,0.032577,A,A,0.047404,A,A,0.059582,A,A,0.062220,A,A,0.068709,A,A,0,A,,,,,,,,,,,,,,
2006-02-10,18889.79,17077.31,13718.03,0.027564,A,A,0.042416,A,A,0.055242,A,A,0.057779,A,A,0.064288,A,A,0,A,,,,,,,,,,,,,,
2006-02-13,18946.63,17080.67,13733.16,0.029164,A,A,0.044009,A,A,0.057660,A,A,0.060134,A,A,0.066668,A,A,0,A,,,,,,,,,,,,,,
2006-02-14,18985.04,17083.77,13745.07,0.029602,A,A,0.044659,A,A,0.059033,A,A,0.061462,A,A,0.067989,A,A,0,A,,,,,,,,,,,,,,
2006-02-15,18882.63,17072.00,13724.29,0.022577,A,A,0.037583,A,A,0.052527,A,A,0.054924,A,A,0.061393,A,A,0,A,,,,,,,,,,,,,,
2006-02-16,18899.75,17061.23,13720.91,0.022186,A,A,0.037050,A,A,0.052589,A,A,0.055076,A,A,0.061507,A,A,0,A,,,,,,,,,,,,,,
2006-02-17,18880.85,17068.26,13718.01,0.019844,A,A,0.034622,A,A,0.050628,A,A,0.053228,A,A,0.059652,A,A,0,A,,,,,,,,,,,,,,
2006-02-20,18901.81,17082.44,13721.59,0.019660,A,A,0.034563,A,A,0.050927,A,A,0.053661,A,A,0.060022,A,A,0,A,,,,,,,,,,,,,,
2006-02-21,18952.32,17105.96,13735.62,0.021043,A,A,0.036060,A,A,0.052812,A,A,0.055734,A,A,0.061963,A,A,0,A,,,,,,,,,,,,,,
2006-02-22,18942.57,17108.52,13732.91,0.019043,A,A,0.034320,A,A,0.051277,A,A,0.054482,A,A,0.060598,A,A,0,A,,,,,,,,,,,,,,
2006-02-23,18992.79,17126.03,13752.72,0.020112,A,A,0.035761,A,A,0.052966,A,A,0.056519,A,A,0.062600,A,A,0,A,,,,,,,,,,,,,,
2006-02-24,19033.44,17126.76,13770.09,0.020818,A,A,0.036728,A,A,0.054109,A,A,0.058001,A,A,0.063965,A,A,0,A,,,,,,,,,,,,,,
2006-02-27,19088.95,17131.31,13789.43,0.022314,A,A,0.038423,A,A,0.055997,A,A,0.060299,A,A,0.066159,A,A,0,A,,,,,,,,,,,,,,
2006-02-28,19170.10,17127.41,13806.33,0.025076,A,A,0.041445,A,A,0.059142,A,A,0.063966,A,A,0.069747,A,A,0,A,,,,,,,,,,,,,,
2006-03-01,19273.27,17120.77,13827.92,0.028851,A,A,0.045508,A,A,0.063442,A,A,0.068785,A,A,0.074462,A,A,0,A,,,,,,,,,,,,,,
2006-03-02,19150.90,17123.02,13800.00,0.020699,A,A,0.037449,A,A,0.055419,A,A,0.061177,A,A,0.066649,A,A,0,A,,,,,,,,,,,,,,
2006-03-03,19218.65,17128.61,13809.92,0.022623,A,A,0.039580,A,A,0.057879,A,A,0.064099,A,A,0.069465,A,A,0,A,,,,,,,,,,,,,,
2006-03-06,19260.30,17130.04,13816.45,0.023151,A,A,0.040340,A,A,0.058907,A,A,0.065581,A,A,0.070805,A,A,0,A,,,,,,,,,,,,,,
2006-03-07,19262.77,17134.21,13827.35,0.021590,A,A,0.039116,A,A,0.057757,A,A,0.064902,A,A,0.070001,A,A,0,A,,,,,,,,,,,,,,
2006-03-08,19225.04,17132.14,13819.57,0.018028,A,A,0.035715,A,A,0.054295,A,A,0.061945,A,A,0.066994,A,A,0,A,,,,,,,,,,,,,,
2006-03-09,19107.52,17136.28,13800.92,0.010653,A,A,0.028138,A,A,0.046580,A,A,0.054579,A,A,0.059679,A,A,0,A,,,,,,,,,,,,,,
2006-03-10,18915.10,17126.90,13766.70,-0.000201,A,A,0.016786,A,A,0.035052,A,A,0.043174,A,A,0.048267,A,A,0,A,,,,,,,,,,,,,,
2006-03-13,18927.89,17117.80,13756.85,-0.000055,A,A,0.016390,A,A,0.034813,A,A,0.043134,A,A,0.048265,A,A,0,A,,,,,,,,,,,,,,
2006-03-14,18995.83,17120.86,13772.15,0.003032,A,A,0.018921,A,A,0.037509,A,A,0.046075,A,A,0.051329,A,A,0,A,,,,,,,,,,,,,,
2006-03-15,19094.71,17099.96,13786.53,0.007738,A,A,0.023139,A,A,0.041759,A,A,0.050593,A,A,0.056076,A,A,0,A,,,,,,,,,,,,,,
2006-03-16,19150.65,17110.54,13810.69,0.010077,A,A,0.024981,A,A,0.043635,A,A,0.052651,A,A,0.058375,A,A,0,A,,,,,,,,,,,,,,
2006-03-17,19279.36,17120.80,13833.94,0.016160,A,A,0.030617,A,A,0.049327,A,A,0.058641,A,A,0.064641,A,A,0,A,,,,,,,,,,,,,,
2006-03-20,19328.63,17127.60,13849.34,0.018095,A,A,0.031981,A,A,0.050709,A,A,0.060201,A,A,0.066490,A,A,0,A,,,,,,,,,,,,,,
2006-03-21,19419.28,17127.52,13868.20,0.022085,A,A,0.035366,A,A,0.054244,A,A,0.063888,A,A,0.070633,A,A,0,A,,,,,,,,,,,,,,
2006-03-22,19452.68,17124.67,13877.19,0.023030,A,A,0.035595,A,A,0.054722,A,A,0.064427,A,A,0.071619,A,A,0,A,,,,,,,,,,,,,,
2006-03-23,19370.07,17134.01,13862.43,0.017868,A,A,0.029870,A,A,0.048914,A,A,0.058702,A,A,0.066278,A,A,0,A,,,,,,,,,,,,,,
2006-03-24,19319.18,17138.85,13857.67,0.014311,A,A,0.025932,A,A,0.044854,A,A,0.054785,A,A,0.062697,A,A,0,A,,,,,,,,,,,,,,
2006-03-27,19375.77,17146.10,13878.13,0.016518,A,A,0.027654,A,A,0.046618,A,A,0.056739,A,A,0.065004,A,A,0,A,,,,,,,,,,,,,,
2006-03-28,19428.37,17156.54,13889.47,0.018408,A,A,0.029097,A,A,0.048270,A,A,0.058422,A,A,0.067084,A,A,0,A,,,,,,,,,,,,,,
2006-03-29,19418.66,17174.51,13891.00,0.016968,A,A,0.027218,A,A,0.046556,A,A,0.056603,A,A,0.065741,A,A,0,A,,,,,,,,,,,,,,
2006-03-30,19341.01,17174.53,13882.53,0.012162,A,A,0.021831,A,A,0.041271,A,A,0.051165,A,A,0.060706,A,A,0,A,,,,,,,,,,,,,,
2006-03-31,19406.29,17167.70,13890.29,0.014904,A,A,0.023977,A,A,0.043608,A,A,0.053590,A,A,0.063490,A,A,0,A,,,,,,,,,,,,,,
2006-04-03,19436.61,17168.50,13894.82,0.015887,A,A,0.024245,A,A,0.044104,A,A,0.054145,A,A,0.064364,A,A,0,A,,,,,,,,,,,,,,
2006-04-04,19476.98,17181.46,13908.13,0.017471,A,A,0.025061,A,A,0.045093,A,A,0.055192,A,A,0.065795,A,A,0,A,,,,,,,,,,,,,,
2006-04-05,19568.24,17168.92,13916.10,0.021663,A,A,0.028655,A,A,0.048757,A,A,0.058883,A,A,0.069971,A,A,0,A,,,,,,,,,,,,,,
2006-04-06,19637.01,17170.86,13928.51,0.024619,A,A,0.031171,A,A,0.051128,A,A,0.061321,A,A,0.072815,A,A,0,A,,,,,,,,,,,,,,
2006-04-07,19660.99,17182.37,13935.21,0.025230,A,A,0.031428,A,A,0.051082,A,A,0.061272,A,A,0.073134,A,A,0,A,,,,,,,,,,,,,,
2006-04-10,19687.20,17186.37,13942.53,0.025820,A,A,0.031857,A,A,0.051099,A,A,0.061375,A,A,0.073540,A,A,0,A,,,,,,,,,,,,,,
2006-04-11,19629.15,17198.80,13931.67,0.021956,A,A,0.027998,A,A,0.046716,A,A,0.056945,A,A,0.069419,A,A,0,A,,,,,,,,,,,,,,
2006-04-12,19592.06,17208.59,13925.45,0.019322,A,A,0.025251,A,A,0.043578,A,A,0.053739,A,A,0.066449,A,A,0,A,,,,,,,,,,,,,,
2006-04-13,19457.67,17208.64,13895.61,0.011741,A,A,0.017577,A,A,0.035319,A,A,0.045338,A,A,0.058199,A,A,0,A,,,,,,,,,,,,,,
2006-04-17,19476.52,17234.67,13916.97,0.012035,A,A,0.017978,A,A,0.035214,A,A,0.045157,A,A,0.058231,A,A,0,A,,,,,,,,,,,,,,
2006-04-18,19505.65,17237.94,13922.71,0.012894,A,A,0.018883,A,A,0.035687,A,A,0.045548,A,A,0.058817,A,A,0,A,,,,,,,,,,,,,,
2006-04-19,19561.59,17239.88,13932.03,0.015124,A,A,0.021149,A,A,0.037493,A,A,0.047465,A,A,0.060803,A,A,0,A,,,,,,,,,,,,,,
2006-04-20,19789.08,17235.97,13974.08,0.025857,A,A,0.032092,A,A,0.048261,A,A,0.058423,A,A,0.071901,A,A,0,A,,,,,,,,,,,,,,
2006-04-21,19927.20,17247.46,14007.90,0.031796,A,A,0.038151,A,A,0.054275,A,A,0.064535,A,A,0.078086,A,A,0,A,,,,,,,,,,,,,,
2006-04-24,19972.41,17248.06,14016.57,0.032839,A,A,0.039456,A,A,0.055322,A,A,0.065621,A,A,0.079241,A,A,0,A,,,,,,,,,,,,,,
2006-04-25,20022.14,17249.01,14035.18,0.034080,A,A,0.040922,A,A,0.056587,A,A,0.066971,A,A,0.080644,A,A,0,A,,,,,,,,,,,,,,
2006-04-26,20011.69,17247.14,14034.23,0.032285,A,A,0.039214,A,A,0.054703,A,A,0.065103,A,A,0.078831,A,A,0,A,,,,,,,,,,,,,,
2006-04-27,20020.15,17239.54,14036.85,0.031447,A,A,0.038553,A,A,0.053738,A,A,0.064246,A,A,0.078019,A,A,0,A,,,,,,,,,,,,,,
2006-04-28,20104.51,17235.27,14053.19,0.034477,A,A,0.041857,A,A,0.056664,A,A,0.067343,A,A,0.081158,A,A,0,A,,,,,,,,,,,,,,
2006-05-02,20038.77,17245.74,14040.93,0.029910,A,A,0.037516,A,A,0.051846,A,A,0.062507,A,A,0.076279,A,A,0,A,,,,,,,,,,,,,,
2006-05-03,20097.45,17250.89,14046.23,0.031738,A,A,0.039658,A,A,0.053560,A,A,0.064207,A,A,0.078166,A,A,0,A,,,,,,,,,,,,,,
2006-05-04,20220.39,17243.80,14063.87,0.036807,A,A,0.045056,A,A,0.058556,A,A,0.069283,A,A,0.083477,A,A,0,A,,,,,,,,,,,,,,
2006-05-05,20246.38,17259.19,14073.19,0.036990,A,A,0.045434,A,A,0.058441,A,A,0.069294,A,A,0.083549,A,A,0,A,,,,,,,,,,,,,,
2006-05-08,20310.43,17270.25,14084.90,0.038899,A,A,0.047737,A,A,0.060251,A,A,0.071250,A,A,0.085577,A,A,0,A,,,,,,,,,,,,,,
2006-05-09,20444.37,17281.26,14124.76,0.044295,A,A,0.053449,A,A,0.065625,A,A,0.076812,A,A,0.091277,A,A,0,A,,,,,,,,,,,,,,
2006-05-10,20567.60,17278.65,14150.54,0.049033,A,A,0.058395,A,A,0.070372,A,A,0.081772,A,A,0.096289,A,A,0,A,,,,,,,,,,,,,,
2006-05-11,20564.37,17276.35,14143.71,0.047323,A,A,0.056896,A,A,0.068533,A,A,0.080030,A,A,0.094598,A,A,0,A,,,,,,,,,,,,,,
2006-05-12,20533.96,17280.03,14137.46,0.044228,A,A,0.053996,A,A,0.065348,A,A,0.076901,A,A,0.091457,A,A,0,A,,,,,,,,,,,,,,
2006-05-15,20431.20,17266.40,14117.77,0.037450,A,A,0.047426,A,A,0.058617,A,A,0.070120,A,A,0.084587,A,A,0,A,,,,,,,,,,,,,,
2006-05-16,20258.48,17275.94,14085.85,0.027123,A,A,0.037481,A,A,0.048510,A,A,0.059776,A,A,0.074065,A,A,0,A,,,,,,,,,,,,,,
2006-05-17,19925.13,17275.90,14031.27,0.009088,A,A,0.019643,A,A,0.030399,A,A,0.041249,A,A,0.055201,A,A,0,A,,,,,,,,,,,,,,
2006-05-18,19916.10,17278.92,14025.97,0.007587,A,A,0.018339,A,A,0.029135,A,A,0.039711,A,A,0.053570,A,A,0,A,,,,,,,,,,,,,,
2006-05-19,19773.89,17292.66,13987.38,-0.000371,A,A,0.010362,A,A,0.021133,A,A,0.031241,A,A,0.045066,A,A,0,A,,,,,,,,,,,,,,
2006-05-22,19530.86,17313.03,13959.44,-0.013078,A,A,-0.002573,A,A,0.008063,A,A,0.017618,A,A,0.031353,A,A,0,A,,,,,,,,,,,,,,
2006-05-23,19488.06,17321.02,13969.80,-0.015472,A,A,-0.005225,A,A,0.005392,A,A,0.014549,A,A,0.028269,A,A,0,A,,,,,,,,,,,,,,
2006-05-24,19177.89,17314.95,13902.76,-0.030978,fuera,A,-0.021233,fuera,A,-0.010839,A,A,-0.002244,A,A,0.011201,A,A,0,A,,,,,,,,,,,,,,
2006-05-25,19200.30,17311.55,13916.83,-0.029607,fuera,A,-0.020291,fuera,A,-0.009931,A,A,-0.001735,A,A,0.011713,A,A,0,A,,,,,,,,,,,,,,
2006-05-26,19104.35,17319.91,13903.01,-0.034078,fuera,A,-0.025274,fuera,A,-0.015065,A,A,-0.007341,A,A,0.006019,A,A,0,A,,,,,,,,,,,,,,
2006-05-29,19158.65,17326.86,13913.43,-0.031103,fuera,A,-0.022601,fuera,A,-0.012535,A,A,-0.005182,A,A,0.008220,A,A,0,A,,,,,,,,,,,,,,
2006-05-30,19373.80,17338.81,13961.95,-0.020282,fuera,fuera,-0.011849,fuera,fuera,-0.001903,A,A,0.005220,A,A,0.018760,A,A,2,E,,,,,,,,,,,,,,
