cik,trans_date,trans_code,acquired_disposed,shares,price_per_share,value
1652044,2016-02-22,S,D,2225.0,726.25,-1615906.25
1652044,2016-02-22,S,D,3075.0,727.36,-2236632.0
21344,2016-02-22,S,D,32000.0,44.0,-1408000.0
70858,2016-02-22,P,A,30000.0,12.43,372900.0
829224,2016-02-17,S,D,16484.0,56.91,-938104.44
1652044,2016-02-17,S,D,3625.0,698.09,-2530576.25
1652044,2016-02-17,S,D,375.0,727.34,-272752.5
200406,2016-02-17,S,D,125000.0,102.43,-12803750.0
1090727,2016-02-18,S,D,33712.64,97.57,-3289342.2847999996
1652044,2016-02-17,S,D,16072.0,700.0,-11250400.0
1065088,2016-02-17,S,D,4424.0,23.08,-102105.92
1065088,2016-02-16,S,D,3576.0,23.0,-82248.0
1018724,2016-02-16,S,D,100.0,518.05,-51804.99999999999
1018724,2016-02-16,S,D,500.0,517.2,-258600.00000000003
1018724,2016-02-16,S,D,500.0,516.04,-258019.99999999997
1018724,2016-02-16,S,D,151.0,513.7,-77568.70000000001
1018724,2016-02-16,S,D,100.0,523.15,-52315.0
1018724,2016-02-16,S,D,801.0,519.91,-416447.91
1018724,2016-02-16,S,D,400.0,521.44,-208576.00000000003
1018724,2016-02-16,S,D,400.0,522.47,-208988.0
1018724,2016-02-16,S,D,2500.0,519.82,-1299550.0000000002
1018724,2016-02-16,S,D,200.0,518.53,-103706.0
1018724,2016-02-16,S,D,2409.0,517.17,-1245862.5299999998
1018724,2016-02-16,S,D,1422.0,515.98,-733723.56
1018724,2016-02-16,S,D,756.0,513.66,-388326.95999999996
1018724,2016-02-16,S,D,100.0,523.43,-52342.99999999999
1018724,2016-02-16,S,D,1600.0,522.71,-836336.0
1018724,2016-02-16,S,D,1308.0,521.71,-682396.68
1018724,2016-02-16,S,D,1721.0,520.72,-896159.12
1018724,2016-02-16,S,D,1100.0,519.79,-571769.0
1018724,2016-02-16,S,D,897.0,520.64,-467014.08
1018724,2016-02-16,S,D,700.0,521.65,-365155.0
1018724,2016-02-16,S,D,800.0,522.64,-418112.0
1018724,2016-02-16,S,D,1043.0,517.12,-539356.16
1018724,2016-02-16,S,D,925.0,516.04,-477336.99999999994
1018724,2016-02-16,S,D,336.0,513.9,-172670.4
1018724,2016-02-16,S,D,232.0,518.14,-120208.48
1018724,2016-02-16,S,D,100.0,524.29,-52429.0
1018724,2016-02-16,S,D,800.0,513.96,-411168.0
1018724,2016-02-16,S,D,100.0,512.0,-51200.0
1018724,2016-02-16,S,D,700.0,519.68,-363775.99999999994
1018724,2016-02-16,S,D,1000.0,518.87,-518870.0
1018724,2016-02-16,S,D,500.0,516.88,-258440.0
1018724,2016-02-16,S,D,900.0,515.83,-464247.00000000006
1018724,2016-02-16,S,D,100.0,516.05,-51604.99999999999
1018724,2016-02-16,S,D,219.0,517.68,-113371.91999999998
1018724,2016-02-16,S,D,183.0,513.8,-94025.4
1018724,2016-02-16,S,D,308.0,519.94,-160141.52000000002
1018724,2016-02-16,S,D,200.0,522.84,-104568.0
1018724,2016-02-16,S,D,200.0,521.46,-104292.0
1018724,2016-02-16,S,D,600.0,516.4,-309840.0
1018724,2016-02-16,S,D,98.0,513.83,-50355.340000000004
1018724,2016-02-16,S,D,100.0,523.45,-52345.00000000001
1018724,2016-02-16,S,D,100.0,517.45,-51745.00000000001
1018724,2016-02-16,S,D,400.0,522.06,-208823.99999999997
1018724,2016-02-16,S,D,200.0,521.15,-104230.0
1018724,2016-02-16,S,D,600.0,519.71,-311826.0
1018724,2016-02-16,S,D,100.0,516.05,-51604.99999999999
1018724,2016-02-16,S,D,192.0,513.53,-98597.76
1018724,2016-02-16,S,D,308.0,521.88,-160739.04
1018724,2016-02-16,S,D,400.0,519.86,-207944.0
1018724,2016-02-16,S,D,100.0,520.75,-52075.0
1018724,2016-02-16,S,D,300.0,519.87,-155961.0
1018724,2016-02-16,S,D,100.0,516.04,-51604.0
1018724,2016-02-16,S,D,120.0,513.74,-61648.8
1018724,2016-02-16,S,D,100.0,522.31,-52230.99999999999
829224,2016-02-12,S,D,15000.0,55.37,-830550.0
1800,2016-02-16,S,D,233.0,37.13,-8651.29
1800,2016-02-16,S,D,171.0,37.13,-6349.2300000000005
1800,2016-02-16,S,D,254.0,37.87,-9618.98
1800,2016-02-16,S,D,207.0,37.13,-7685.910000000001
731766,2016-02-16,S,D,8530.0,114.0,-972420.0
773840,2016-02-12,S,D,2105.0,103.49,-217846.44999999998
773840,2016-02-16,S,D,17453.0,105.57,-1842513.21
773840,2016-02-16,S,D,327483.0,104.81,-34323493.230000004
1652044,2016-02-12,S,D,100.0,715.39,-71539.0
1652044,2016-02-12,S,D,660.0,679.09,-448199.4
1652044,2016-02-12,S,D,1230.0,681.22,-837900.6
1652044,2016-02-12,S,D,2245.0,682.13,-1531381.85
1652044,2016-02-12,S,D,2736.0,683.17,-1869153.1199999999
1652044,2016-02-12,S,D,2309.0,684.23,-1579887.07
1652044,2016-02-12,S,D,1520.0,685.19,-1041488.8
1652044,2016-02-12,S,D,974.0,686.24,-668397.76
1652044,2016-02-12,S,D,1920.0,687.5,-1320000.0
1652044,2016-02-12,S,D,1432.0,688.22,-985531.04
1652044,2016-02-12,S,D,1300.0,690.01,-897013.0
1652044,2016-02-12,S,D,344.0,690.8,-237635.19999999998
1652044,2016-02-12,S,D,700.0,702.52,-491764.0
1652044,2016-02-12,S,D,300.0,703.65,-211095.0
1652044,2016-02-12,S,D,1822.0,704.86,-1284254.92
1652044,2016-02-12,S,D,2200.0,706.08,-1553376.0
1652044,2016-02-12,S,D,3245.0,707.06,-2294409.6999999997
1652044,2016-02-12,S,D,1354.0,709.44,-960581.7600000001
1652044,2016-02-12,S,D,1269.0,710.5,-901624.5
1652044,2016-02-12,S,D,2020.0,708.18,-1430523.5999999999
1652044,2016-02-12,S,D,1800.0,711.38,-1280484.0
1652044,2016-02-12,S,D,1400.0,712.65,-997710.0
1652044,2016-02-12,S,D,460.0,713.37,-328150.2
1652044,2016-02-11,S,D,1252.0,677.45,-848167.4
1652044,2016-02-11,S,D,1445.0,678.56,-980519.2
1652044,2016-02-11,S,D,745.0,679.43,-506175.35
1652044,2016-02-11,S,D,584.0,680.89,-397639.76
1652044,2016-02-11,S,D,600.0,681.92,-409152.0
1652044,2016-02-11,S,D,500.0,683.57,-341785.0
1652044,2016-02-11,S,D,711.0,684.79,-486885.69
1652044,2016-02-11,S,D,517.0,686.19,-354760.23000000004
1652044,2016-02-11,S,D,1453.0,676.46,-982896.38
1652044,2016-02-11,S,D,2332.0,675.37,-1574962.84
1652044,2016-02-11,S,D,1618.0,674.51,-1091357.18
1652044,2016-02-11,S,D,1800.0,673.42,-1212156.0
1652044,2016-02-11,S,D,1200.0,672.42,-806904.0
1652044,2016-02-11,S,D,1025.0,671.05,-687826.25
1652044,2016-02-11,S,D,143.0,669.73,-95771.39
1652044,2016-02-11,S,D,441.0,687.28,-303090.48
1652044,2016-02-11,S,D,300.0,688.37,-206511.0
1652044,2016-02-11,S,D,500.0,702.52,-351260.0
1652044,2016-02-11,S,D,299.0,704.5,-210645.5
1652044,2016-02-11,S,D,900.0,701.32,-631188.0
1652044,2016-02-11,S,D,517.0,706.25,-365131.25
1652044,2016-02-11,S,D,642.0,707.51,-454221.42
1652044,2016-02-11,S,D,400.0,709.12,-283648.0
1652044,2016-02-11,S,D,400.0,710.26,-284104.0
1652044,2016-02-11,S,D,300.0,711.38,-213414.0
1652044,2016-02-11,S,D,1900.0,697.02,-1324338.0
1652044,2016-02-11,S,D,500.0,699.82,-349910.0
1652044,2016-02-11,S,D,800.0,703.33,-562664.0
1652044,2016-02-11,S,D,67.0,712.05,-47707.35
1652044,2016-02-11,S,D,778.0,692.58,-538827.24
1652044,2016-02-11,S,D,1028.0,693.63,-713051.64
1652044,2016-02-11,S,D,1340.0,694.96,-931246.4
1652044,2016-02-11,S,D,1905.0,695.96,-1325803.8
1652044,2016-02-11,S,D,2002.0,697.96,-1397315.9200000002
1652044,2016-02-11,S,D,2388.0,698.94,-1669068.7200000002
70858,2016-02-16,P,A,75000.0,12.32,924000.0
1652044,2016-02-12,S,D,2500.0,712.41,-1781025.0
1652044,2016-02-12,S,D,2500.0,692.21,-1730525.0
1652044,2016-02-10,S,D,410.0,697.99,-286175.9
1652044,2016-02-10,S,D,395.0,698.97,-276093.15
1652044,2016-02-10,S,D,333.0,700.1,-233133.30000000002
1652044,2016-02-10,S,D,54.0,700.92,-37849.68
1652044,2016-02-10,S,D,300.0,683.63,-205089.0
1652044,2016-02-10,S,D,1369.0,684.88,-937600.72
1652044,2016-02-10,S,D,1193.0,686.23,-818672.39
1652044,2016-02-10,S,D,858.0,687.25,-589660.5
1652044,2016-02-10,S,D,850.0,688.13,-584910.5
1652044,2016-02-10,S,D,1540.0,689.23,-1061414.2
1652044,2016-02-10,S,D,1822.0,690.32,-1257763.04
1652044,2016-02-10,S,D,1576.0,691.45,-1089725.2000000002
1652044,2016-02-10,S,D,1442.0,692.33,-998339.8600000001
1652044,2016-02-10,S,D,1474.0,693.53,-1022263.22
1652044,2016-02-10,S,D,1701.0,694.36,-1181106.36
1652044,2016-02-10,S,D,849.0,695.64,-590598.36
1652044,2016-02-10,S,D,500.0,696.58,-348290.0
1652044,2016-02-10,S,D,1402.0,714.51,-1001743.02
1652044,2016-02-10,S,D,1333.0,716.44,-955014.52
1652044,2016-02-10,S,D,1169.0,717.44,-838687.3600000001
1652044,2016-02-10,S,D,858.0,718.54,-616507.32
1652044,2016-02-10,S,D,613.0,719.61,-441120.93
1652044,2016-02-10,S,D,610.0,720.78,-439675.8
1652044,2016-02-10,S,D,100.0,721.32,-72132.0
1652044,2016-02-10,S,D,100.0,722.7,-72270.0
1652044,2016-02-10,S,D,727.0,706.69,-513763.63000000006
1652044,2016-02-10,S,D,869.0,707.62,-614921.78
1652044,2016-02-10,S,D,1787.0,708.86,-1266732.82
1652044,2016-02-10,S,D,802.0,709.94,-569371.88
1652044,2016-02-10,S,D,1818.0,711.26,-1293070.68
1652044,2016-02-10,S,D,1580.0,712.32,-1125465.6
1652044,2016-02-10,S,D,926.0,713.49,-660691.74
1652044,2016-02-10,S,D,1972.0,715.65,-1411261.8
789019,2016-02-12,S,D,5000.0,50.47,-252350.0
789019,2016-02-11,S,D,5000.0,50.0,-250000.0
829224,2016-02-10,S,D,16328.0,55.31,-903101.68
63908,2016-02-10,P,A,2130.0,117.7,250701.0
1652044,2016-02-09,S,D,200.0,675.78,-135156.0
1652044,2016-02-09,S,D,229.0,677.0,-155033.0
1652044,2016-02-09,S,D,1516.0,678.22,-1028181.52
1652044,2016-02-09,S,D,1455.0,679.25,-988308.75
1652044,2016-02-09,S,D,600.0,680.31,-408185.99999999994
1652044,2016-02-09,S,D,700.0,681.45,-477015.00000000006
1652044,2016-02-09,S,D,508.0,683.04,-346984.32
1652044,2016-02-09,S,D,400.0,683.78,-273512.0
1652044,2016-02-09,S,D,755.0,685.07,-517227.85000000003
1652044,2016-02-09,S,D,700.0,686.2,-480340.00000000006
1652044,2016-02-09,S,D,510.0,687.19,-350466.9
1652044,2016-02-09,S,D,900.0,688.44,-619596.0
1652044,2016-02-09,S,D,1000.0,689.67,-689670.0
1652044,2016-02-09,S,D,1000.0,690.85,-690850.0
1652044,2016-02-09,S,D,1300.0,692.16,-899808.0
1652044,2016-02-09,S,D,520.0,693.05,-360386.0
1652044,2016-02-09,S,D,1018.0,694.61,-707112.98
1652044,2016-02-09,S,D,300.0,695.36,-208608.0
1652044,2016-02-09,S,D,400.0,696.48,-278592.0
1652044,2016-02-09,S,D,500.0,697.53,-348765.0
1652044,2016-02-09,S,D,100.0,698.55,-69855.0
1652044,2016-02-09,S,D,300.0,669.76,-200928.0
1652044,2016-02-09,S,D,94.0,670.26,-63004.44
1652044,2016-02-09,S,D,400.0,674.48,-269792.0
1652044,2016-02-09,S,D,850.0,672.2,-571370.0
1652044,2016-02-09,S,D,411.0,673.28,-276718.08
1652044,2016-02-09,S,D,307.0,705.32,-216533.24000000002
1652044,2016-02-09,S,D,994.0,703.85,-699626.9
1652044,2016-02-09,S,D,846.0,707.58,-598612.68
1652044,2016-02-09,S,D,354.0,708.93,-250961.21999999997
1652044,2016-02-09,S,D,864.0,709.84,-613301.76
1652044,2016-02-09,S,D,750.0,710.94,-533205.0
1652044,2016-02-09,S,D,950.0,712.17,-676561.5
1652044,2016-02-09,S,D,900.0,713.3,-641970.0
1652044,2016-02-09,S,D,951.0,714.74,-679717.74
1652044,2016-02-09,S,D,1720.0,715.92,-1231382.4
1652044,2016-02-09,S,D,600.0,716.95,-430170.0
1652044,2016-02-09,S,D,250.0,718.31,-179577.5
1652044,2016-02-09,S,D,100.0,719.15,-71915.0
1652044,2016-02-09,S,D,100.0,689.4,-68940.0
1652044,2016-02-09,S,D,300.0,690.82,-207246.00000000003
1652044,2016-02-09,S,D,606.0,692.2,-419473.2
1652044,2016-02-09,S,D,400.0,693.13,-277252.0
1652044,2016-02-09,S,D,355.0,694.07,-246394.85
1652044,2016-02-09,S,D,334.0,695.53,-232307.02
1652044,2016-02-09,S,D,150.0,696.57,-104485.50000000001
1652044,2016-02-09,S,D,850.0,698.08,-593368.0
1652044,2016-02-09,S,D,1028.0,699.67,-719260.76
1652044,2016-02-09,S,D,800.0,700.93,-560744.0
1652044,2016-02-09,S,D,1302.0,701.86,-913821.72
1652044,2016-02-09,S,D,855.0,706.3,-603886.5
1403161,2016-02-10,S,D,39348.0,70.0,-2754360.0
773840,2016-02-10,S,D,31384.0,102.77,-3225333.6799999997
773840,2016-02-10,S,D,11780.0,104.11,-1226415.8
789019,2016-02-09,S,D,5000.0,50.0,-250000.0
1652044,2016-02-08,S,D,1100.0,669.81,-736790.9999999999
1652044,2016-02-08,S,D,1956.0,671.1,-1312671.6
1652044,2016-02-08,S,D,470.0,671.95,-315816.5
1652044,2016-02-08,S,D,372.0,669.06,-248890.31999999998
1652044,2016-02-08,S,D,2473.0,667.73,-1651296.29
1652044,2016-02-08,S,D,1656.0,666.82,-1104253.9200000002
1652044,2016-02-08,S,D,1150.0,665.3,-765095.0
1652044,2016-02-08,S,D,1200.0,673.21,-807852.0
1652044,2016-02-08,S,D,1398.0,674.16,-942475.6799999999
1652044,2016-02-08,S,D,1600.0,675.33,-1080528.0
1652044,2016-02-08,S,D,810.0,676.5,-547965.0
1652044,2016-02-08,S,D,600.0,677.44,-406464.00000000006
1652044,2016-02-08,S,D,200.0,678.83,-135766.0
1652044,2016-02-08,S,D,248.0,680.45,-168751.6
1652044,2016-02-08,S,D,710.0,681.39,-483786.89999999997
1652044,2016-02-08,S,D,405.0,682.46,-276396.3
1652044,2016-02-08,S,D,218.0,683.25,-148948.5
1652044,2016-02-08,S,D,100.0,663.79,-66379.0
1652044,2016-02-08,S,D,114.0,703.81,-80234.34
1652044,2016-02-08,S,D,743.0,684.66,-508702.38
1652044,2016-02-08,S,D,1646.0,685.97,-1129106.62
1652044,2016-02-08,S,D,2728.0,686.91,-1873890.48
1652044,2016-02-08,S,D,648.0,688.05,-445856.39999999997
1652044,2016-02-08,S,D,903.0,689.09,-622248.27
1652044,2016-02-08,S,D,901.0,689.91,-621608.9099999999
1652044,2016-02-08,S,D,1400.0,691.14,-967596.0
1652044,2016-02-08,S,D,1201.0,692.06,-831164.0599999999
1652044,2016-02-08,S,D,1555.0,693.41,-1078252.55
1652044,2016-02-08,S,D,800.0,694.26,-555408.0
1652044,2016-02-08,S,D,1142.0,695.73,-794523.66
1652044,2016-02-08,S,D,813.0,696.86,-566547.18
1652044,2016-02-08,S,D,373.0,697.88,-260309.24
1652044,2016-02-08,S,D,242.0,698.88,-169128.96
1652044,2016-02-08,S,D,400.0,700.34,-280136.0
1652044,2016-02-08,S,D,500.0,702.03,-351015.0
1652044,2016-02-08,S,D,457.0,703.1,-321316.7
1652044,2016-02-08,S,D,100.0,682.65,-68265.0
1652044,2016-02-05,S,D,263.0,698.88,-183805.44
1652044,2016-02-05,S,D,1065.0,690.44,-735318.6000000001
1652044,2016-02-05,S,D,1046.0,689.24,-720945.04
1652044,2016-02-05,S,D,1661.0,688.06,-1142867.66
1652044,2016-02-05,S,D,2330.0,687.06,-1600849.7999999998
1652044,2016-02-05,S,D,1271.0,685.81,-871664.5099999999
1652044,2016-02-05,S,D,1750.0,684.9,-1198575.0
1652044,2016-02-05,S,D,600.0,692.52,-415512.0
1652044,2016-02-05,S,D,336.0,693.7,-233083.2
1652044,2016-02-05,S,D,500.0,694.63,-347315.0
1652044,2016-02-05,S,D,600.0,695.87,-417522.0
1652044,2016-02-05,S,D,553.0,696.88,-385374.64
1652044,2016-02-05,S,D,300.0,698.05,-209415.0
1652044,2016-02-05,S,D,1000.0,691.7,-691700.0
1652044,2016-02-05,S,D,400.0,700.42,-280168.0
1652044,2016-02-05,S,D,700.0,701.37,-490959.0
1652044,2016-02-05,S,D,100.0,702.54,-70254.0
1652044,2016-02-05,S,D,100.0,703.59,-70359.0
1652044,2016-02-05,S,D,200.0,681.02,-136204.0
1652044,2016-02-05,S,D,901.0,682.11,-614581.11
1652044,2016-02-05,S,D,994.0,683.27,-679170.38
1652044,2016-02-05,S,D,600.0,711.08,-426648.0
1652044,2016-02-05,S,D,1363.0,709.87,-967552.81
1652044,2016-02-05,S,D,1126.0,713.26,-803130.76
1652044,2016-02-05,S,D,517.0,714.32,-369303.44
1652044,2016-02-05,S,D,800.0,715.81,-572648.0
1652044,2016-02-05,S,D,500.0,717.11,-358555.0
1652044,2016-02-05,S,D,400.0,717.94,-287176.0
1652044,2016-02-05,S,D,400.0,719.25,-287700.0
1652044,2016-02-05,S,D,300.0,720.86,-216258.0
1652044,2016-02-05,S,D,437.0,722.84,-315881.08
1652044,2016-02-05,S,D,360.0,723.46,-260445.6
1652044,2016-02-05,S,D,100.0,724.38,-72438.0
1652044,2016-02-05,S,D,100.0,725.78,-72578.0
1652044,2016-02-05,S,D,418.0,701.39,-293181.02
1652044,2016-02-05,S,D,601.0,702.61,-422268.61
1652044,2016-02-05,S,D,696.0,703.4,-489566.39999999997
1652044,2016-02-05,S,D,1032.0,704.57,-727116.2400000001
1652044,2016-02-05,S,D,1508.0,705.5,-1063894.0
1652044,2016-02-05,S,D,641.0,706.33,-452757.53
1652044,2016-02-05,S,D,2801.0,707.5,-1981707.5
1652044,2016-02-05,S,D,1212.0,708.81,-859077.72
1652044,2016-02-05,S,D,758.0,712.18,-539832.44
773840,2016-02-08,S,D,3006.0,101.35,-304658.1
789019,2016-02-05,S,D,470616.0,50.05,-23554330.799999997
789019,2016-02-04,S,D,224718.0,52.59,-11817919.620000001
789019,2016-02-05,S,D,440236.0,51.09,-22491657.240000002
789019,2016-02-04,S,D,1775282.0,51.83,-92012866.06
789019,2016-02-05,S,D,89148.0,51.66,-4605385.68
1652044,2016-02-04,S,D,505.0,703.07,-355050.35000000003
1652044,2016-02-04,S,D,632.0,703.95,-444896.4
1652044,2016-02-04,S,D,1460.0,706.25,-1031125.0
1652044,2016-02-04,S,D,1546.0,707.07,-1093130.22
1652044,2016-02-04,S,D,868.0,708.32,-614821.76
1652044,2016-02-04,S,D,1338.0,709.24,-948963.12
1652044,2016-02-04,S,D,1023.0,710.36,-726698.28
1652044,2016-02-04,S,D,1500.0,711.28,-1066920.0
1652044,2016-02-04,S,D,1600.0,712.34,-1139744.0
1652044,2016-02-04,S,D,1450.0,713.44,-1034488.0000000001
1652044,2016-02-04,S,D,1310.0,714.72,-936283.2000000001
1652044,2016-02-04,S,D,512.0,715.92,-366551.04
1652044,2016-02-04,S,D,922.0,717.05,-661120.1
1652044,2016-02-04,S,D,500.0,718.09,-359045.0
1652044,2016-02-04,S,D,500.0,719.05,-359525.0
1652044,2016-02-04,S,D,200.0,719.99,-143998.0
1652044,2016-02-04,S,D,300.0,722.44,-216732.00000000003
1652044,2016-02-04,S,D,300.0,723.94,-217182.00000000003
1652044,2016-02-04,S,D,100.0,724.47,-72447.0
1652044,2016-02-04,S,D,100.0,725.94,-72594.0
1652044,2016-02-04,S,D,1641.0,733.1,-1203017.1
1652044,2016-02-04,S,D,1645.0,731.93,-1204024.8499999999
1652044,2016-02-04,S,D,1030.0,735.01,-757060.3
1652044,2016-02-04,S,D,808.0,736.01,-594696.08
1652044,2016-02-04,S,D,690.0,737.28,-508723.19999999995
1652044,2016-02-04,S,D,600.0,738.22,-442932.0
1652044,2016-02-04,S,D,300.0,739.98,-221994.0
1652044,2016-02-04,S,D,400.0,741.21,-296484.0
1652044,2016-02-04,S,D,100.0,742.0,-74200.0
1652044,2016-02-04,S,D,36.0,744.17,-26790.12
1652044,2016-02-04,S,D,400.0,723.73,-289492.0
1652044,2016-02-04,S,D,361.0,724.45,-261526.45
1652044,2016-02-04,S,D,623.0,725.66,-452086.18
1652044,2016-02-04,S,D,1039.0,726.83,-755176.37
1652044,2016-02-04,S,D,892.0,727.76,-649161.92
1652044,2016-02-04,S,D,1250.0,728.73,-910912.5
1652044,2016-02-04,S,D,1589.0,729.99,-1159954.11
1652044,2016-02-04,S,D,1518.0,730.98,-1109627.6400000001
1652044,2016-02-04,S,D,1744.0,733.85,-1279834.4000000001
1652044,2016-02-03,S,D,200.0,752.96,-150592.0
1652044,2016-02-03,S,D,293.0,754.19,-220977.67
1652044,2016-02-03,S,D,118.0,755.58,-89158.44
1652044,2016-02-03,S,D,109.0,757.5,-82567.5
1652044,2016-02-03,S,D,100.0,760.94,-76094.0
1652044,2016-02-03,S,D,200.0,762.12,-152424.0
1652044,2016-02-03,S,D,476.0,763.76,-363549.76
1652044,2016-02-03,S,D,500.0,765.38,-382690.0
1652044,2016-02-03,S,D,100.0,766.12,-76612.0
1652044,2016-02-03,S,D,200.0,767.48,-153496.0
1652044,2016-02-03,S,D,400.0,768.84,-307536.0
1652044,2016-02-03,S,D,366.0,771.0,-282186.0
1652044,2016-02-03,S,D,634.0,773.11,-490151.74
1652044,2016-02-03,S,D,392.0,729.31,-285889.51999999996
1652044,2016-02-03,S,D,600.0,748.89,-449334.0
1652044,2016-02-03,S,D,469.0,750.68,-352068.92
1652044,2016-02-03,S,D,200.0,751.77,-150354.0
1652044,2016-02-03,S,D,200.0,759.68,-151936.0
1652044,2016-02-03,S,D,300.0,749.62,-224886.0
1652044,2016-02-03,S,D,300.0,749.7,-224910.0
1652044,2016-02-03,S,D,3625.0,768.84,-2787045.0
1652044,2016-02-03,S,D,375.0,786.28,-294855.0
1652044,2016-02-03,S,D,100.0,779.58,-77958.0
1652044,2016-02-03,S,D,628.0,747.54,-469455.12
1652044,2016-02-03,S,D,100.0,781.89,-78189.0
1652044,2016-02-03,S,D,200.0,783.16,-156632.0
1652044,2016-02-03,S,D,100.0,784.83,-78483.0
1652044,2016-02-03,S,D,400.0,786.9,-314760.0
1652044,2016-02-03,S,D,375.0,788.4,-295650.0
1652044,2016-02-03,S,D,500.0,790.07,-395035.0
1652044,2016-02-03,S,D,200.0,722.61,-144522.0
1652044,2016-02-03,S,D,300.0,725.02,-217506.0
1652044,2016-02-03,S,D,257.0,726.14,-186617.98
1652044,2016-02-03,S,D,600.0,727.36,-436416.0
1652044,2016-02-03,S,D,1120.0,728.45,-815864.0
1652044,2016-02-03,S,D,398.0,730.41,-290703.18
1652044,2016-02-03,S,D,301.0,731.78,-220265.78
1652044,2016-02-03,S,D,600.0,732.86,-439716.0
1652044,2016-02-03,S,D,709.0,733.95,-520370.55000000005
1652044,2016-02-03,S,D,700.0,735.25,-514675.0
1652044,2016-02-03,S,D,758.0,736.12,-557978.96
1652044,2016-02-03,S,D,1000.0,737.27,-737270.0
1652044,2016-02-03,S,D,584.0,738.17,-431091.27999999997
1652044,2016-02-03,S,D,700.0,739.16,-517412.0
1652044,2016-02-03,S,D,710.0,740.34,-525641.4
1652044,2016-02-03,S,D,300.0,741.58,-222474.0
1652044,2016-02-03,S,D,500.0,743.49,-371745.0
1652044,2016-02-03,S,D,650.0,744.29,-483788.5
1652044,2016-02-03,S,D,294.0,746.49,-219468.06
1652044,2016-02-03,S,D,400.0,780.88,-312352.0
1652044,2016-02-03,S,D,726.0,744.83,-540746.5800000001
1652044,2016-02-03,S,D,200.0,743.38,-148676.0
1652044,2016-02-03,S,D,601.0,749.18,-450257.18
1652044,2016-02-03,S,D,800.0,750.07,-600056.0
1652044,2016-02-03,S,D,840.0,751.38,-631159.2
1652044,2016-02-03,S,D,1162.0,752.32,-874195.8400000001
1652044,2016-02-03,S,D,759.0,753.74,-572088.66
1652044,2016-02-03,S,D,1200.0,755.08,-906096.0
1652044,2016-02-03,S,D,639.0,755.93,-483039.26999999996
1652044,2016-02-03,S,D,686.0,757.04,-519329.44
1652044,2016-02-03,S,D,800.0,758.32,-606656.0
1652044,2016-02-03,S,D,703.0,759.34,-533816.02
1652044,2016-02-03,S,D,506.0,760.45,-384787.7
1652044,2016-02-03,S,D,500.0,762.61,-381305.0
1652044,2016-02-03,S,D,723.0,764.17,-552494.9099999999
1652044,2016-02-03,S,D,400.0,765.24,-306096.0
1652044,2016-02-03,S,D,335.0,766.81,-256881.34999999998
1652044,2016-02-03,S,D,506.0,767.62,-388415.72000000003
1652044,2016-02-03,S,D,100.0,768.64,-76864.0
1652044,2016-02-03,S,D,145.0,770.08,-111661.6
1652044,2016-02-03,S,D,258.0,771.2,-198969.6
1652044,2016-02-03,S,D,100.0,773.85,-77385.0
1652044,2016-02-03,S,D,300.0,775.56,-232667.99999999997
1652044,2016-02-03,S,D,500.0,778.38,-389190.0
1652044,2016-02-03,S,D,100.0,737.58,-73758.0
1652044,2016-02-03,S,D,100.0,738.86,-73886.0
1652044,2016-02-03,S,D,200.0,740.7,-148140.0
1652044,2016-02-03,S,D,200.0,742.2,-148440.0
1652044,2016-02-03,S,D,402.0,747.81,-300619.62
731766,2016-02-04,S,D,50000.0,113.69,-5684500.0
789019,2016-02-03,S,D,434601.0,52.52,-22825244.52
789019,2016-02-03,S,D,156001.0,53.31,-8316413.3100000005
789019,2016-02-03,S,D,1409398.0,51.93,-73190038.14
200406,2016-02-02,S,D,6817.0,104.09,-709581.53
200406,2016-02-03,S,D,144568.0,104.12,-15052420.16
1652044,2016-02-02,S,D,785.0,783.52,-615063.2
1652044,2016-02-02,S,D,10.0,810.25,-8102.5
1652044,2016-02-02,S,D,1000.0,785.38,-785380.0
1652044,2016-02-02,S,D,1176.0,786.42,-924829.9199999999
1652044,2016-02-02,S,D,664.0,787.38,-522820.32
1652044,2016-02-02,S,D,300.0,788.37,-236511.0
1652044,2016-02-02,S,D,300.0,789.86,-236958.0
1652044,2016-02-02,S,D,337.0,790.78,-266492.86
1652044,2016-02-02,S,D,300.0,792.14,-237642.0
1652044,2016-02-02,S,D,400.0,792.93,-317172.0
1652044,2016-02-02,S,D,500.0,794.08,-397040.0
1652044,2016-02-02,S,D,600.0,795.28,-477168.0
1652044,2016-02-02,S,D,600.0,796.56,-477935.99999999994
1652044,2016-02-02,S,D,500.0,797.76,-398880.0
1652044,2016-02-02,S,D,800.0,798.78,-639024.0
1652044,2016-02-02,S,D,637.0,800.26,-509765.62
1652044,2016-02-02,S,D,508.0,801.22,-407019.76
1652044,2016-02-02,S,D,704.0,802.32,-564833.28
1652044,2016-02-02,S,D,616.0,803.56,-494992.95999999996
1652044,2016-02-02,S,D,1420.0,804.39,-1142233.8
1652044,2016-02-02,S,D,892.0,805.57,-718568.4400000001
1652044,2016-02-02,S,D,1202.0,806.46,-969364.92
1652044,2016-02-02,S,D,413.0,808.4,-333869.2
1652044,2016-02-02,S,D,400.0,809.45,-323780.0
1652044,2016-02-02,S,D,1602.0,784.41,-1256624.82
1652044,2016-02-02,S,D,1124.0,766.17,-861175.08
1652044,2016-02-02,S,D,730.0,788.47,-575583.1
