date,cdv,subyacente,cdv_clp,volumen
2026-06-15,NKECL.SN,NKE,37900.0,0
2026-06-16,NKECL.SN,NKE,37900.0,0
2026-06-17,NKECL.SN,NKE,37900.0,0
2026-06-18,NKECL.SN,NKE,37900.0,0
2026-06-19,NKECL.SN,NKE,37900.0,0
2026-06-22,NKECL.SN,NKE,37900.0,0
2026-06-23,NKECL.SN,NKE,37900.0,0
2026-06-24,NKECL.SN,NKE,37900.0,24
2026-06-25,NKECL.SN,NKE,37900.0,0
2026-06-26,NKECL.SN,NKE,37900.0,0
2026-06-30,NKECL.SN,NKE,37900.0,20
2026-07-01,NKECL.SN,NKE,37900.0,2
2026-07-02,NKECL.SN,NKE,37900.0,0
2026-07-03,NKECL.SN,NKE,37900.0,0
2026-07-06,NKECL.SN,NKE,37900.0,0
2026-07-07,NKECL.SN,NKE,37900.0,0
2026-07-08,NKECL.SN,NKE,37900.0,0
2026-07-09,NKECL.SN,NKE,37900.0,0
2026-07-10,NKECL.SN,NKE,37900.0,0
2026-07-13,NKECL.SN,NKE,37900.0,0
2026-07-14,NKECL.SN,NKE,37900.0,0
2026-07-15,NKECL.SN,NKE,37900.0,0
2026-07-17,NKECL.SN,NKE,37900.0,0
2026-07-20,NKECL.SN,NKE,37900.0,3
2026-07-21,NKECL.SN,NKE,40558.0,0
2026-07-22,NKECL.SN,NKE,40558.0,0
2026-07-23,NKECL.SN,NKE,40000.0,94
2026-07-24,NKECL.SN,NKE,40000.0,0
2026-07-27,NKECL.SN,NKE,40000.0,0
2026-07-28,NKECL.SN,NKE,39755.0,0
2026-07-29,NKECL.SN,NKE,39755.0,0
2026-07-30,NKECL.SN,NKE,39755.0,0
2026-07-31,NKECL.SN,NKE,39755.0,0
2026-08-03,NKECL.SN,NKE,39755.0,0
2026-08-04,NKECL.SN,NKE,37960.0,62
2026-08-05,NKECL.SN,NKE,37960.0,36
2026-08-06,NKECL.SN,NKE,37960.0,0
2026-08-07,NKECL.SN,NKE,37960.0,0
2026-08-10,NKECL.SN,NKE,37960.0,0
2026-08-11,NKECL.SN,NKE,38585.0,0
2026-08-12,NKECL.SN,NKE,38585.0,0
2026-08-13,NKECL.SN,NKE,38585.0,0
2026-08-14,NKECL.SN,NKE,38585.0,0
2026-08-17,NKECL.SN,NKE,38585.0,0
2026-08-18,NKECL.SN,NKE,35736.0,0
2026-08-19,NKECL.SN,NKE,35736.0,0
2026-08-20,NKECL.SN,NKE,35736.0,0
2026-08-21,NKECL.SN,NKE,35736.0,0
2026-08-24,NKECL.SN,NKE,35736.0,0
2026-08-25,NKECL.SN,NKE,37272.0,0
2026-08-26,NKECL.SN,NKE,37272.0,0
2026-08-27,NKECL.SN,NKE,37272.0,0
2026-08-28,NKECL.SN,NKE,37272.0,0
2026-08-31,NKECL.SN,NKE,37272.0,0
2026-09-01,NKECL.SN,NKE,37272.0,0
2026-09-02,NKECL.SN,NKE,37272.0,0
2026-09-03,NKECL.SN,NKE,37272.0,0
2026-09-04,NKECL.SN,NKE,37272.0,0
2026-09-07,NKECL.SN,NKE,37272.0,0
2026-09-08,NKECL.SN,NKE,37272.0,21
2026-09-09,NKECL.SN,NKE,35270.0,0
2026-09-10,NKECL.SN,NKE,35270.0,0
2026-09-11,NKECL.SN,NKE,35270.0,0
2026-09-14,NKECL.SN,NKE,35270.0,0
2026-09-15,NKECL.SN,NKE,35476.0,0
2026-09-16,NKECL.SN,NKE,35476.0,0
2026-09-17,NKECL.SN,NKE,35476.0,0
2026-09-21,NKECL.SN,NKE,35476.0,0
2026-09-15,NVDACL.SN,NVDA,216470.0,5
2024-09-23,PFECL.SN,PFE,28095.0,0
2024-09-24,PFECL.SN,PFE,28095.0,20
2024-09-25,PFECL.SN,PFE,28095.0,0
2024-09-26,PFECL.SN,PFE,28095.0,0
2024-09-27,PFECL.SN,PFE,28095.0,0
2024-09-30,PFECL.SN,PFE,28095.0,50
2024-10-01,PFECL.SN,PFE,28095.0,0
2024-10-02,PFECL.SN,PFE,28095.0,0
2024-10-03,PFECL.SN,PFE,28095.0,0
2024-10-04,PFECL.SN,PFE,28095.0,0
2024-10-07,PFECL.SN,PFE,28095.0,0
2024-10-08,PFECL.SN,PFE,28095.0,0
2024-10-09,PFECL.SN,PFE,28095.0,3
2024-10-10,PFECL.SN,PFE,28095.0,0
2024-10-11,PFECL.SN,PFE,28095.0,0
2024-10-14,PFECL.SN,PFE,28095.0,0
2024-10-15,PFECL.SN,PFE,28095.0,0
2024-10-16,PFECL.SN,PFE,28095.0,0
2024-10-17,PFECL.SN,PFE,28095.0,0
2024-10-18,PFECL.SN,PFE,28095.0,0
2024-10-21,PFECL.SN,PFE,28095.0,0
2024-10-22,PFECL.SN,PFE,28095.0,0
2024-10-23,PFECL.SN,PFE,28095.0,0
2024-10-24,PFECL.SN,PFE,28095.0,0
2024-10-25,PFECL.SN,PFE,28095.0,8
2024-10-28,PFECL.SN,PFE,28095.0,0
2024-10-29,PFECL.SN,PFE,28095.0,0
2024-10-30,PFECL.SN,PFE,28095.0,0
2024-11-04,PFECL.SN,PFE,28095.0,0
2024-11-05,PFECL.SN,PFE,28095.0,0
2024-11-06,PFECL.SN,PFE,28095.0,0
2024-11-07,PFECL.SN,PFE,28095.0,0
2024-11-08,PFECL.SN,PFE,28095.0,0
2024-11-11,PFECL.SN,PFE,28095.0,0
2024-11-12,PFECL.SN,PFE,28095.0,0
2024-11-13,PFECL.SN,PFE,28095.0,0
2024-11-14,PFECL.SN,PFE,28095.0,0
2024-11-15,PFECL.SN,PFE,28095.0,0
2024-11-18,PFECL.SN,PFE,28095.0,0
2024-11-19,PFECL.SN,PFE,28095.0,0
2024-11-20,PFECL.SN,PFE,28095.0,2
2024-11-21,PFECL.SN,PFE,28095.0,0
2024-11-22,PFECL.SN,PFE,28095.0,63
2024-11-25,PFECL.SN,PFE,28095.0,42
2024-11-26,PFECL.SN,PFE,28095.0,0
2024-11-27,PFECL.SN,PFE,28095.0,0
2024-11-28,PFECL.SN,PFE,28095.0,0
2024-11-29,PFECL.SN,PFE,28095.0,0
2024-12-02,PFECL.SN,PFE,28095.0,0
2024-12-03,PFECL.SN,PFE,28095.0,0
2024-12-04,PFECL.SN,PFE,28095.0,0
2024-12-05,PFECL.SN,PFE,28095.0,0
2024-12-06,PFECL.SN,PFE,28095.0,0
2024-12-09,PFECL.SN,PFE,28095.0,0
2024-12-10,PFECL.SN,PFE,28095.0,0
2024-12-11,PFECL.SN,PFE,28095.0,0
2024-12-12,PFECL.SN,PFE,28095.0,0
2024-12-13,PFECL.SN,PFE,28095.0,0
2024-12-16,PFECL.SN,PFE,28095.0,0
2024-12-17,PFECL.SN,PFE,28095.0,0
2024-12-18,PFECL.SN,PFE,28095.0,0
2024-12-19,PFECL.SN,PFE,28095.0,3
2024-12-20,PFECL.SN,PFE,28095.0,0
2024-12-23,PFECL.SN,PFE,28095.0,0
2024-12-24,PFECL.SN,PFE,28095.0,0
2024-12-26,PFECL.SN,PFE,28095.0,0
2024-12-27,PFECL.SN,PFE,26500.0,317
2024-12-30,PFECL.SN,PFE,26500.0,3
2025-01-02,PFECL.SN,PFE,26500.0,0
2025-01-03,PFECL.SN,PFE,26500.0,0
2025-01-06,PFECL.SN,PFE,26500.0,0
2025-01-07,PFECL.SN,PFE,26500.0,1
2025-01-08,PFECL.SN,PFE,26500.0,0
2025-01-09,PFECL.SN,PFE,26500.0,0
2025-01-10,PFECL.SN,PFE,26500.0,0
2025-01-13,PFECL.SN,PFE,26500.0,0
2025-01-14,PFECL.SN,PFE,26500.0,0
2025-01-15,PFECL.SN,PFE,26500.0,0
2025-01-16,PFECL.SN,PFE,26500.0,0
2025-01-17,PFECL.SN,PFE,26500.0,0
2025-01-20,PFECL.SN,PFE,26500.0,0
2025-01-21,PFECL.SN,PFE,26500.0,0
2025-01-22,PFECL.SN,PFE,26500.0,0
2025-01-23,PFECL.SN,PFE,26500.0,0
2025-01-24,PFECL.SN,PFE,26500.0,0
2025-01-27,PFECL.SN,PFE,26500.0,0
2025-01-28,PFECL.SN,PFE,26500.0,1
2025-01-29,PFECL.SN,PFE,26500.0,0
2025-01-30,PFECL.SN,PFE,26500.0,0
2025-01-31,PFECL.SN,PFE,26500.0,0
2025-02-03,PFECL.SN,PFE,26500.0,0
2025-02-04,PFECL.SN,PFE,26500.0,0
2025-02-05,PFECL.SN,PFE,26500.0,0
2025-02-06,PFECL.SN,PFE,26500.0,0
2025-02-07,PFECL.SN,PFE,26500.0,0
2025-02-10,PFECL.SN,PFE,26500.0,20
2025-02-11,PFECL.SN,PFE,26500.0,0
2025-02-12,PFECL.SN,PFE,26500.0,0
2025-02-13,PFECL.SN,PFE,26500.0,0
2025-02-14,PFECL.SN,PFE,26500.0,0
2025-02-17,PFECL.SN,PFE,26500.0,0
2025-02-18,PFECL.SN,PFE,26500.0,0
2025-02-19,PFECL.SN,PFE,26500.0,0
2025-02-20,PFECL.SN,PFE,26500.0,0
2025-02-21,PFECL.SN,PFE,26500.0,0
2025-02-24,PFECL.SN,PFE,26500.0,0
2025-02-25,PFECL.SN,PFE,26500.0,0
2025-02-26,PFECL.SN,PFE,26500.0,0
2025-02-27,PFECL.SN,PFE,26500.0,0
2025-02-28,PFECL.SN,PFE,26500.0,0
2025-03-03,PFECL.SN,PFE,26500.0,0
2025-03-04,PFECL.SN,PFE,26500.0,0
2025-03-05,PFECL.SN,PFE,26500.0,0
2025-03-06,PFECL.SN,PFE,26500.0,0
2025-03-07,PFECL.SN,PFE,26500.0,63
2025-03-10,PFECL.SN,PFE,26500.0,0
2025-03-11,PFECL.SN,PFE,26500.0,0
2025-03-12,PFECL.SN,PFE,26500.0,0
2025-03-13,PFECL.SN,PFE,26500.0,0
2025-03-14,PFECL.SN,PFE,26500.0,0
2025-03-17,PFECL.SN,PFE,26500.0,0
2025-03-18,PFECL.SN,PFE,26500.0,0
2025-03-19,PFECL.SN,PFE,26500.0,0
2025-03-20,PFECL.SN,PFE,26500.0,0
2025-03-21,PFECL.SN,PFE,26500.0,0
2025-03-24,PFECL.SN,PFE,26500.0,0
2025-03-25,PFECL.SN,PFE,26500.0,0
2025-03-26,PFECL.SN,PFE,26500.0,0
2025-03-27,PFECL.SN,PFE,26500.0,0
2025-03-28,PFECL.SN,PFE,26500.0,0
2025-03-31,PFECL.SN,PFE,26500.0,0
2025-04-01,PFECL.SN,PFE,26500.0,4
2025-04-02,PFECL.SN,PFE,26500.0,0
2025-04-03,PFECL.SN,PFE,26500.0,0
2025-04-04,PFECL.SN,PFE,26500.0,0
2025-04-07,PFECL.SN,PFE,26500.0,20
2025-04-08,PFECL.SN,PFE,26500.0,3
2025-04-09,PFECL.SN,PFE,26500.0,0
2025-04-10,PFECL.SN,PFE,26500.0,0
2025-04-11,PFECL.SN,PFE,26500.0,0
2025-04-14,PFECL.SN,PFE,26500.0,0
2025-04-15,PFECL.SN,PFE,26500.0,0
2025-04-16,PFECL.SN,PFE,26500.0,0
2025-04-17,PFECL.SN,PFE,26500.0,0
2025-04-21,PFECL.SN,PFE,26500.0,0
2025-04-22,PFECL.SN,PFE,26500.0,0
2025-04-23,PFECL.SN,PFE,26500.0,0
2025-04-24,PFECL.SN,PFE,26500.0,0
2025-04-25,PFECL.SN,PFE,26500.0,0
2025-04-28,PFECL.SN,PFE,26500.0,0
2025-04-29,PFECL.SN,PFE,26500.0,0
2025-04-30,PFECL.SN,PFE,26500.0,0
2025-05-02,PFECL.SN,PFE,26500.0,29
2025-05-05,PFECL.SN,PFE,26500.0,0
2025-05-06,PFECL.SN,PFE,26500.0,0
2025-05-07,PFECL.SN,PFE,26500.0,0
2025-05-08,PFECL.SN,PFE,26500.0,0
2025-05-09,PFECL.SN,PFE,26500.0,0
2025-05-12,PFECL.SN,PFE,26500.0,0
2025-05-13,PFECL.SN,PFE,26500.0,0
2025-05-14,PFECL.SN,PFE,26500.0,3
2025-05-15,PFECL.SN,PFE,26500.0,0
2025-05-16,PFECL.SN,PFE,26500.0,0
2025-05-19,PFECL.SN,PFE,26500.0,0
2025-05-20,PFECL.SN,PFE,26500.0,0
2025-05-22,PFECL.SN,PFE,26500.0,56
2025-05-23,PFECL.SN,PFE,26500.0,0
2025-05-26,PFECL.SN,PFE,26500.0,0
2025-05-27,PFECL.SN,PFE,26500.0,0
2025-05-28,PFECL.SN,PFE,26500.0,0
2025-05-29,PFECL.SN,PFE,26500.0,0
2025-05-30,PFECL.SN,PFE,26500.0,0
2025-06-02,PFECL.SN,PFE,26500.0,0
2025-06-03,PFECL.SN,PFE,26500.0,0
2025-06-04,PFECL.SN,PFE,26500.0,0
2025-06-05,PFECL.SN,PFE,26500.0,0
2025-06-06,PFECL.SN,PFE,26500.0,18
2025-06-09,PFECL.SN,PFE,26500.0,2
2025-06-10,PFECL.SN,PFE,26500.0,0
2025-06-11,PFECL.SN,PFE,26500.0,0
2025-06-12,PFECL.SN,PFE,26500.0,0
2025-06-13,PFECL.SN,PFE,26500.0,0
2025-06-16,PFECL.SN,PFE,26500.0,0
2025-06-17,PFECL.SN,PFE,23200.0,1355
2025-06-18,PFECL.SN,PFE,23200.0,0
2025-06-19,PFECL.SN,PFE,23200.0,0
2025-06-23,PFECL.SN,PFE,23200.0,0
2025-06-24,PFECL.SN,PFE,23200.0,0
2025-06-25,PFECL.SN,PFE,23200.0,0
2025-06-26,PFECL.SN,PFE,23200.0,0
2025-06-27,PFECL.SN,PFE,23200.0,0
2025-06-30,PFECL.SN,PFE,23200.0,0
2025-07-01,PFECL.SN,PFE,23200.0,0
2025-07-02,PFECL.SN,PFE,23200.0,10
2025-07-03,PFECL.SN,PFE,23200.0,0
2025-07-04,PFECL.SN,PFE,23200.0,0
2025-07-07,PFECL.SN,PFE,23200.0,5
2025-07-08,PFECL.SN,PFE,23200.0,0
2025-07-09,PFECL.SN,PFE,23200.0,202
2025-07-10,PFECL.SN,PFE,23200.0,0
2025-07-11,PFECL.SN,PFE,23200.0,0
2025-07-14,PFECL.SN,PFE,23200.0,0
2025-07-15,PFECL.SN,PFE,23200.0,0
2025-07-17,PFECL.SN,PFE,23200.0,0
2025-07-18,PFECL.SN,PFE,23200.0,0
2025-07-21,PFECL.SN,PFE,23200.0,0
2025-07-22,PFECL.SN,PFE,23200.0,0
2025-07-23,PFECL.SN,PFE,23200.0,0
2025-07-24,PFECL.SN,PFE,23200.0,0
2025-07-25,PFECL.SN,PFE,23200.0,0
2025-07-28,PFECL.SN,PFE,23200.0,0
2025-07-29,PFECL.SN,PFE,23200.0,0
2025-07-30,PFECL.SN,PFE,23200.0,0
2025-07-31,PFECL.SN,PFE,23200.0,0
2025-08-01,PFECL.SN,PFE,23200.0,0
2025-08-04,PFECL.SN,PFE,23200.0,4
2025-08-05,PFECL.SN,PFE,23200.0,0
2025-08-06,PFECL.SN,PFE,23200.0,0
2025-08-07,PFECL.SN,PFE,23200.0,74
2025-08-08,PFECL.SN,PFE,23200.0,0
2025-08-11,PFECL.SN,PFE,23200.0,0
2025-08-12,PFECL.SN,PFE,23200.0,0
2025-08-13,PFECL.SN,PFE,23200.0,0
2025-08-14,PFECL.SN,PFE,23200.0,0
2025-08-18,PFECL.SN,PFE,23200.0,0
2025-08-19,PFECL.SN,PFE,23200.0,0
2025-08-20,PFECL.SN,PFE,23200.0,20
2025-08-21,PFECL.SN,PFE,23200.0,11
2025-08-22,PFECL.SN,PFE,23200.0,0
2025-08-25,PFECL.SN,PFE,23200.0,0
2025-08-26,PFECL.SN,PFE,23200.0,0
2025-08-27,PFECL.SN,PFE,23200.0,0
2025-08-28,PFECL.SN,PFE,23200.0,0
2025-08-29,PFECL.SN,PFE,23200.0,0
2025-09-01,PFECL.SN,PFE,23200.0,0
2025-09-02,PFECL.SN,PFE,23200.0,0
2025-09-03,PFECL.SN,PFE,23200.0,0
2025-09-04,PFECL.SN,PFE,23200.0,0
2025-09-05,PFECL.SN,PFE,23200.0,0
2025-09-08,PFECL.SN,PFE,23200.0,0
2025-09-09,PFECL.SN,PFE,23200.0,0
2025-09-10,PFECL.SN,PFE,23200.0,0
2025-09-11,PFECL.SN,PFE,23200.0,0
2025-09-12,PFECL.SN,PFE,23200.0,0
2025-09-15,PFECL.SN,PFE,23200.0,0
2025-09-16,PFECL.SN,PFE,23200.0,0
2025-09-17,PFECL.SN,PFE,23200.0,0
2025-09-22,PFECL.SN,PFE,23200.0,0
2025-09-23,PFECL.SN,PFE,23200.0,0
2025-09-24,PFECL.SN,PFE,23200.0,0
2025-09-25,PFECL.SN,PFE,23200.0,0
2025-09-26,PFECL.SN,PFE,23200.0,0
2025-09-29,PFECL.SN,PFE,23200.0,0
2025-09-30,PFECL.SN,PFE,23200.0,0
2025-10-01,PFECL.SN,PFE,23200.0,20
2025-10-02,PFECL.SN,PFE,23200.0,3
2025-10-03,PFECL.SN,PFE,23200.0,0
2025-10-06,PFECL.SN,PFE,23200.0,100
2025-10-07,PFECL.SN,PFE,23200.0,0
2025-10-08,PFECL.SN,PFE,23200.0,0
2025-10-09,PFECL.SN,PFE,23200.0,0
2025-10-10,PFECL.SN,PFE,23200.0,0
2025-10-13,PFECL.SN,PFE,23200.0,0
2025-10-14,PFECL.SN,PFE,23200.0,0
2025-10-15,PFECL.SN,PFE,23200.0,0
2025-10-16,PFECL.SN,PFE,23200.0,0
2025-10-17,PFECL.SN,PFE,23200.0,28
2025-10-20,PFECL.SN,PFE,23200.0,0
2025-10-21,PFECL.SN,PFE,23200.0,0
2025-10-22,PFECL.SN,PFE,23200.0,0
2025-10-23,PFECL.SN,PFE,23200.0,0
2025-10-24,PFECL.SN,PFE,23200.0,0
2025-10-27,PFECL.SN,PFE,23200.0,0
2025-10-28,PFECL.SN,PFE,23200.0,0
2025-10-29,PFECL.SN,PFE,23200.0,0
2025-10-30,PFECL.SN,PFE,23200.0,2
2025-11-03,PFECL.SN,PFE,23200.0,0
2025-11-04,PFECL.SN,PFE,23200.0,0
2025-11-05,PFECL.SN,PFE,23200.0,0
2025-11-06,PFECL.SN,PFE,23200.0,32
2025-11-07,PFECL.SN,PFE,23200.0,0
2025-11-10,PFECL.SN,PFE,23200.0,0
2025-11-11,PFECL.SN,PFE,23200.0,0
2025-11-12,PFECL.SN,PFE,23200.0,0
2025-11-13,PFECL.SN,PFE,23200.0,0
2025-11-14,PFECL.SN,PFE,23200.0,0
2025-11-17,PFECL.SN,PFE,23200.0,0
2025-11-18,PFECL.SN,PFE,23200.0,0
2025-11-19,PFECL.SN,PFE,23200.0,29
2025-11-20,PFECL.SN,PFE,23200.0,0
2025-11-21,PFECL.SN,PFE,23200.0,8
2025-11-24,PFECL.SN,PFE,23200.0,0
2025-11-25,PFECL.SN,PFE,23200.0,0
2025-11-26,PFECL.SN,PFE,23200.0,0
2025-11-27,PFECL.SN,PFE,23200.0,0
2025-11-28,PFECL.SN,PFE,23200.0,0
2025-12-01,PFECL.SN,PFE,24500.0,324
2025-12-02,PFECL.SN,PFE,24500.0,0
2025-12-03,PFECL.SN,PFE,24500.0,204
2025-12-04,PFECL.SN,PFE,24500.0,0
2025-12-05,PFECL.SN,PFE,24500.0,0
2025-12-09,PFECL.SN,PFE,24500.0,0
2025-12-10,PFECL.SN,PFE,24500.0,0
2025-12-11,PFECL.SN,PFE,24500.0,0
2025-12-12,PFECL.SN,PFE,24500.0,0
2025-12-15,PFECL.SN,PFE,24500.0,0
2025-12-16,PFECL.SN,PFE,24500.0,0
2025-12-17,PFECL.SN,PFE,24500.0,0
2025-12-18,PFECL.SN,PFE,24500.0,0
2025-12-19,PFECL.SN,PFE,24500.0,0
2025-12-22,PFECL.SN,PFE,24500.0,85
2025-12-23,PFECL.SN,PFE,24500.0,0
2025-12-24,PFECL.SN,PFE,24500.0,0
2025-12-26,PFECL.SN,PFE,24500.0,0
2025-12-29,PFECL.SN,PFE,24500.0,0
2025-12-30,PFECL.SN,PFE,24500.0,15
2026-01-02,PFECL.SN,PFE,24500.0,0
2026-01-05,PFECL.SN,PFE,24500.0,0
2026-01-06,PFECL.SN,PFE,24500.0,0
2026-01-07,PFECL.SN,PFE,24500.0,0
2026-01-08,PFECL.SN,PFE,24500.0,0
2026-01-09,PFECL.SN,PFE,24500.0,2
2026-01-12,PFECL.SN,PFE,24500.0,0
2026-01-13,PFECL.SN,PFE,24500.0,12
2026-01-14,PFECL.SN,PFE,24500.0,24
2026-01-15,PFECL.SN,PFE,24500.0,0
2026-01-16,PFECL.SN,PFE,24500.0,0
2026-01-19,PFECL.SN,PFE,24500.0,0
2026-01-20,PFECL.SN,PFE,24500.0,0
2026-01-21,PFECL.SN,PFE,24500.0,0
2026-01-22,PFECL.SN,PFE,24500.0,4
2026-01-23,PFECL.SN,PFE,24500.0,0
2026-01-26,PFECL.SN,PFE,24500.0,0
2026-01-27,PFECL.SN,PFE,24500.0,0
2026-01-28,PFECL.SN,PFE,24500.0,0
2026-01-29,PFECL.SN,PFE,24500.0,0
2026-01-30,PFECL.SN,PFE,24500.0,0
2026-02-02,PFECL.SN,PFE,24500.0,0
2026-02-03,PFECL.SN,PFE,24500.0,0
2026-02-04,PFECL.SN,PFE,24500.0,0
2026-02-05,PFECL.SN,PFE,24500.0,42
2026-02-06,PFECL.SN,PFE,24500.0,208
2026-02-09,PFECL.SN,PFE,24500.0,0
2026-02-10,PFECL.SN,PFE,24500.0,0
2026-02-11,PFECL.SN,PFE,24500.0,0
2026-02-12,PFECL.SN,PFE,24500.0,0
2026-02-13,PFECL.SN,PFE,24500.0,0
2026-02-16,PFECL.SN,PFE,24500.0,0
2026-02-17,PFECL.SN,PFE,24500.0,0
2026-02-18,PFECL.SN,PFE,24500.0,0
2026-02-19,PFECL.SN,PFE,24500.0,0
2026-02-20,PFECL.SN,PFE,24500.0,0
2026-02-23,PFECL.SN,PFE,24500.0,0
2026-02-24,PFECL.SN,PFE,24500.0,0
2026-02-25,PFECL.SN,PFE,24500.0,0
2026-02-26,PFECL.SN,PFE,24500.0,0
2026-02-27,PFECL.SN,PFE,24500.0,0
2026-03-02,PFECL.SN,PFE,24500.0,0
2026-03-03,PFECL.SN,PFE,24500.0,0
2026-03-04,PFECL.SN,PFE,24500.0,0
2026-03-05,PFECL.SN,PFE,24500.0,0
2026-03-06,PFECL.SN,PFE,24500.0,0
2026-03-09,PFECL.SN,PFE,24500.0,0
2026-03-10,PFECL.SN,PFE,24500.0,3
2026-03-11,PFECL.SN,PFE,24500.0,0
2026-03-12,PFECL.SN,PFE,24500.0,0
2026-03-13,PFECL.SN,PFE,24500.0,0
2026-03-16,PFECL.SN,PFE,24500.0,0
2026-03-17,PFECL.SN,PFE,24500.0,85
2026-03-18,PFECL.SN,PFE,24500.0,0
2026-03-19,PFECL.SN,PFE,24500.0,0
2026-03-20,PFECL.SN,PFE,24500.0,0
2026-03-23,PFECL.SN,PFE,24500.0,0
2026-03-24,PFECL.SN,PFE,24500.0,0
2026-03-25,PFECL.SN,PFE,24500.0,0
2026-03-26,PFECL.SN,PFE,24500.0,0
2026-03-27,PFECL.SN,PFE,24500.0,0
2026-03-30,PFECL.SN,PFE,24500.0,0
2026-03-31,PFECL.SN,PFE,24500.0,0
2026-04-01,PFECL.SN,PFE,24500.0,0
2026-04-02,PFECL.SN,PFE,24500.0,0
2026-04-06,PFECL.SN,PFE,24500.0,0
2026-04-07,PFECL.SN,PFE,24500.0,0
2026-04-08,PFECL.SN,PFE,24500.0,40
2026-04-09,PFECL.SN,PFE,24500.0,0
2026-04-10,PFECL.SN,PFE,24500.0,0
2026-04-13,PFECL.SN,PFE,24500.0,0
2026-04-14,PFECL.SN,PFE,24500.0,0
2026-04-15,PFECL.SN,PFE,24500.0,20
2026-04-16,PFECL.SN,PFE,24500.0,0
2026-04-17,PFECL.SN,PFE,24500.0,0
2026-04-20,PFECL.SN,PFE,24500.0,0
2026-04-21,PFECL.SN,PFE,24500.0,0
2026-04-22,PFECL.SN,PFE,24500.0,0
2026-04-23,PFECL.SN,PFE,24500.0,121
2026-04-24,PFECL.SN,PFE,24500.0,0
2026-04-27,PFECL.SN,PFE,24500.0,4
2026-04-28,PFECL.SN,PFE,24500.0,0
2026-04-29,PFECL.SN,PFE,24500.0,0
2026-04-30,PFECL.SN,PFE,24500.0,0
2026-05-04,PFECL.SN,PFE,24500.0,0
2026-05-05,PFECL.SN,PFE,24500.0,3
2026-05-06,PFECL.SN,PFE,24500.0,0
2026-05-07,PFECL.SN,PFE,24500.0,0
2026-05-08,PFECL.SN,PFE,24500.0,0
2026-05-11,PFECL.SN,PFE,24500.0,0
2026-05-12,PFECL.SN,PFE,24500.0,0
2026-05-13,PFECL.SN,PFE,24500.0,0
2026-05-14,PFECL.SN,PFE,24500.0,0
2026-05-15,PFECL.SN,PFE,24500.0,0
2026-05-18,PFECL.SN,PFE,24500.0,0
2026-05-19,PFECL.SN,PFE,24500.0,0
2026-05-20,PFECL.SN,PFE,24500.0,0
2026-05-22,PFECL.SN,PFE,24500.0,0
2026-05-25,PFECL.SN,PFE,24500.0,0
2026-05-26,PFECL.SN,PFE,24500.0,0
2026-05-27,PFECL.SN,PFE,24500.0,0
2026-05-28,PFECL.SN,PFE,24500.0,8
2026-05-29,PFECL.SN,PFE,24500.0,1
2026-06-01,PFECL.SN,PFE,24500.0,3
2026-06-02,PFECL.SN,PFE,24500.0,0
2026-06-03,PFECL.SN,PFE,24500.0,0
2026-06-04,PFECL.SN,PFE,24500.0,0
2026-06-05,PFECL.SN,PFE,24500.0,0
2026-06-08,PFECL.SN,PFE,24500.0,0
2026-06-09,PFECL.SN,PFE,24500.0,0
2026-06-10,PFECL.SN,PFE,24500.0,0
2026-06-11,PFECL.SN,PFE,24500.0,0
2026-06-12,PFECL.SN,PFE,24500.0,0
2026-06-15,PFECL.SN,PFE,24500.0,0
2026-06-16,PFECL.SN,PFE,24500.0,0
2026-06-17,PFECL.SN,PFE,24500.0,0
2026-06-18,PFECL.SN,PFE,24500.0,0
2026-06-19,PFECL.SN,PFE,24500.0,0
2026-06-22,PFECL.SN,PFE,24500.0,0
2026-06-23,PFECL.SN,PFE,24500.0,16
2026-06-24,PFECL.SN,PFE,24500.0,0
2026-06-25,PFECL.SN,PFE,24500.0,0
2026-06-26,PFECL.SN,PFE,24500.0,0
2026-06-30,PFECL.SN,PFE,24500.0,0
2026-07-01,PFECL.SN,PFE,24500.0,6
2026-07-02,PFECL.SN,PFE,24500.0,0
2026-07-03,PFECL.SN,PFE,24500.0,0
2026-07-06,PFECL.SN,PFE,24500.0,0
2026-07-07,PFECL.SN,PFE,24500.0,0
2026-07-08,PFECL.SN,PFE,24500.0,0
2026-07-09,PFECL.SN,PFE,24500.0,4
2026-07-10,PFECL.SN,PFE,24500.0,0
2026-07-13,PFECL.SN,PFE,24500.0,0
2026-07-14,PFECL.SN,PFE,24500.0,0
2026-07-15,PFECL.SN,PFE,24500.0,0
2026-07-17,PFECL.SN,PFE,24500.0,0
2026-07-20,PFECL.SN,PFE,24500.0,0
2026-07-21,PFECL.SN,PFE,23092.0,0
2026-07-22,PFECL.SN,PFE,23092.0,0
2026-07-23,PFECL.SN,PFE,23092.0,0
2026-07-24,PFECL.SN,PFE,23092.0,0
2026-07-27,PFECL.SN,PFE,23092.0,0
2026-07-28,PFECL.SN,PFE,23274.0,0
2026-07-29,PFECL.SN,PFE,23274.0,0
2026-07-30,PFECL.SN,PFE,23274.0,0
2026-07-31,PFECL.SN,PFE,23274.0,0
2026-08-03,PFECL.SN,PFE,23274.0,0
2026-08-04,PFECL.SN,PFE,23150.0,0
2026-08-05,PFECL.SN,PFE,23150.0,0
2026-08-06,PFECL.SN,PFE,23150.0,0
2026-08-07,PFECL.SN,PFE,23150.0,0
2026-08-10,PFECL.SN,PFE,23150.0,0
