source_kind,source_page,source_line,date,ticker,instrument_type,broker,recommendation,score,unified_action,status,issues,raw_text
estructurada,293,8,2024-09-26,BSANTANDER,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco Santander-Chile fap eR JPMorgan Neutral 21,00 » 21,00 26/09/2024"
estructurada,293,7,2024-09-26,COPEC,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC BCI Neutral 6.126,00 7.800,00 » 7.700,00 25.69% 26/09/2024"
estructurada,293,12,2024-09-26,COPEC,accion_local,Morgan Stanley,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC Morgan Stanley Sobreponderar 6.126,00 9.000,00 » 9.000,00 46.91% 26/09/2024"
estructurada,293,11,2024-09-26,ITAUCL,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Itai Chile ITAUCL BANCHILE Comprar 20.500,00 12.400,00 » 12.500,00 -39,02% 26/09/2024"
estructurada,292,18,2024-09-27,CMPC,accion_local,BTG Pactual,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. MPC BTG Pactual Neutral 1.074,00 2.786,00 » 2.786,00 159,40% 27/09/2024"
estructurada,292,19,2024-09-27,COPEC,accion_local,BTG Pactual,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC BTG Pactual Neutral 6.126,00 7.580,00 » 7.580,00 23,73% 27/09/2024"
estructurada,292,17,2024-09-27,FALABELLA,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SACL. Falabella FALABELLA BTG Pactual Comprar 5.853,00 3.100,00 » 3.800,00 -35,08% 27/09/2024"
estructurada,292,12,2024-09-30,BSANTANDER,accion_local,BICE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Santander-Chile BSANTANDER —BICE Comprar 78,16 54,60 » 54,60 -30,14% 30/09/2024"
estructurada,292,10,2024-09-30,CAP,accion_local,MBI,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cap S.A. CAP MBI Sobreponderar 6.390,00 7.800,00 » 8.427,00 31,88% 30/09/2024"
estructurada,292,13,2024-09-30,CHILE,accion_local,BICE,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE BICE Mantener 188,88 116,10 » 116,10 -38,53% 30/09/2024"
estructurada,292,16,2024-09-30,LTM-ADR,adr,Morgan Stanley,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines LTM (ADR) Morgan Stanley Sobreponderar 40,00 30/09/2024"
estructurada,292,5,2024-10-01,ANTARCHILE,accion_local,Jefferies,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"AntarChile S.A. ANTARCHILE Jefferies Comprar 7.460,00 10.500,00 » 10.500,00 40,75% 01/10/2024"
no_interpretada,292,8,2024-10-01,CCU,accion_local,Security,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ir mpaiea Ce wecerias ccu Security Sobreponderar 5.230,00 6.600,00 » 6.600,00 26,20% 01/10/2024"
estructurada,292,6,2024-10-01,CMPC,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. MPC Credicorp Capital Mantener 1.074,00 1.900,00 » 1.900,00 76,91% 01/10/2024"
no_interpretada,292,7,2024-10-01,CMPC,accion_local,Morgan Stanley,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. MPC Morgan Stanley —_ igual al mercado 1.074,00 1.650,00 » 1.650,00 53,63% 01/10/2024"
no_interpretada,292,9,2024-10-01,CMPC,accion_local,Security,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. MPC Security Sobreponderar 1.074,00 1.990,00 » 1.990,00 85,29% 01/10/2024"
estructurada,291,21,2024-10-02,COLBUN,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Colbin S.A. COLBUN Credicorp Capital Mantener 135,60 150,00 » 150,00 10,62% 02/10/2024"
estructurada,291,20,2024-10-02,LTM,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ Credicorp Capital Comprar 25,40 15,00 » 15,00 -40,94% 02/10/2024"
estructurada,291,18,2024-10-02,SQM-B,accion_local,BICE,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Sociedad Quimica y Minera sony.p, BICE Mantener 66.050,00 58.456,00 » 58.456,00 -11,50% 02/10/2024"
estructurada,291,17,2024-10-02,VAPORES,accion_local,BICE,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"eels VAPORES BICE Mantener 47,20 66,40 » 66,40 40.68% 02/10/2024"
estructurada,291,10,2024-10-03,BSANTANDER,accion_local,Itaú,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Santander-Chile BSANTANDER TAU ‘Sobreponderar 78,16 51,00 » 55,00 -29,63% 03/10/2024"
estructurada,291,14,2024-10-03,CAP,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"capSA. cAP Credicorp Capital Comprar 6.390,00 8.000,00 » 8.000,00 25.20% 03/10/2024"
no_interpretada,291,11,2024-10-03,CHILE,accion_local,Itaú,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE ITaU Igual al mercado 188,88 117,00 » 128,00 -32,23% 03/10/2024"
estructurada,291,7,2024-10-04,BSANTANDER,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco Santander-Chile fap eR JPMorgan Neutral 21,00 » 21,00 04/10/2024"
estructurada,291,6,2024-10-04,CHILE,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE (ADR) JPMorgan Neutral 22,00 » 22,00 04/10/2024"
estructurada,291,8,2024-10-04,ITAUCL,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Itaii Chile ITaucL JPMorgan ‘Sobreponderar 20.500,00 15.000,00 » 15.000,00 -26,83% 04/10/2024"
estructurada,291,9,2024-10-04,SMU,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SMUSA. smu Credicorp Capital Comprar 129,00 210,00 » 210,00 62.79% 04/10/2024"
estructurada,290,15,2024-10-07,BCI,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco de Creaiio C BCI Credicorp Capital Comprar 62.802,00 36.500,00 » 36.500,00 -41,88% 07/10/2024"
estructurada,290,18,2024-10-07,BSANTANDER,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco Santander-Chile BSANTANDER — Credicorp Capital Mantener 78,16 57,00 » 57,00 -27,07% 07/10/2024"
estructurada,290,17,2024-10-07,CHILE,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE Credicorp Capital Mantener 188,88 125,00 » 125,00 -33,82% 07/10/2024"
estructurada,290,16,2024-10-07,ITAUCL,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Itai Chile ITaucL Credicorp Capital Comprar 20.500,00 13.000,00 » 13.000,00 -36,59% 07/10/2024"
estructurada,290,13,2024-10-07,QUINENCO,accion_local,Jefferies,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Quifienco S.A. QUINENCO Jefferies Comprar 4.280,00 4.500,00 » 4.500,00 5.14% 07/10/2024"
estructurada,290,9,2024-10-08,ANDINA-B,accion_local,BICE,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Embotelladora AndinaS.A.ANDINA-B BICE Mantener 4.747,00 3.163,00 -33,37% 08/10/2024"
estructurada,290,10,2024-10-08,CCU,accion_local,BICE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Gompafiia Cervecerias ccu BICE Comprar 5.230,00 7.090,00 35,56% 08/10/2024"
estructurada,290,8,2024-10-08,COPEC,accion_local,Jefferies,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. CoPEC Jefferies Comprar 6.126,00 8.250,00 » 8.250,00 34.67% 08/10/2024"
estructurada,289,9,2024-10-09,ANDINA-B,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B BCI Neutral 4.747,00 3.450,00 » 3.300,00 -30,48% 09/10/2024"
estructurada,289,6,2024-10-09,BSANTANDER,accion_local,BCI,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Santander-Chile BSANTANDER BCI Sobreponderar 78,16 53,00 » 57,00 -27,07% 09/10/2024"
estructurada,289,13,2024-10-09,CAP,accion_local,BCI,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cap S.A. CAP BCI ‘Sobreponderar 6.390,00 8.000,00 » 7.700,00 20,50% 09/10/2024"
no_interpretada,289,5,2024-10-09,CAP,accion_local,Morgan Stanley,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Cap SA. cAP Morgan Stanley igual al mercado 6.390,00 6.400,00 » 5.500,00 -13,93% 09/10/2024"
estructurada,289,10,2024-10-09,CCU,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Compafiia Cervecertas ccu BCI Neutral 5.230,00 6.000,00 » 6.200,00 18,55% 09/10/2024"
estructurada,289,7,2024-10-09,CHILE,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE BCI Neutral 188,88 107,00 » 125,00 -33,82% 09/10/2024"
estructurada,290,6,2024-10-09,CMPC,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. cmPc BCI Neutral 1.074,00 2.300,00 » 1.900,00 76.91% 09/10/2024"
estructurada,289,16,2024-10-09,COLBUN,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Colbin S.A. COLBUN BCI Neutral 135,60 150,00 » 142,00 472% 09/10/2024"
estructurada,289,11,2024-10-09,CONCHATORO,accion_local,BCI,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Vifia Concha y Toro S.A. CONCHATORO BCI ‘Sobreponderar 856,10 1.450,00 » 1.400,00 63,53% 09/10/2024"
estructurada,290,7,2024-10-09,COPEC,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEc BCI Neutral 6.126,00 7.700,00 » 7.600,00 24.06% 09/10/2024"
estructurada,289,17,2024-10-09,ECL,accion_local,BCI,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ECLSA ECL BCI Sobreponderar 1.799,90 1.050,00 » 1.100,00 -38,89% 09/10/2024"
estructurada,289,12,2024-10-09,EMBONOR-B,accion_local,BCI,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Coca Cola Embonor S.A. EMBONOR-B BCI ‘Sobreponderar 1.593,90 1.500,00 » 1.450,00 -9,03% 09/10/2024"
estructurada,290,4,2024-10-09,ENELAM,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Enel Américas ENELAM BCI Neutral 84,80 118,00 » 102,00 20,28% 09/10/2024"
estructurada,290,5,2024-10-09,ENELCHILE,accion_local,BCI,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Enel Chile S.A. ENELCHILE BCI Sobreponderar 82,00 65,00 » 60,00 -26,83% 09/10/2024"
estructurada,289,8,2024-10-09,ITAUCL,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco Itai Chile ITaucL BCI Neutral 20.500,00 9.600,00 » 12.400,00 -39,51% 09/10/2024"
estructurada,289,4,2024-10-09,LTM,accion_local,Goldman Sachs,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines LT™ Goldman Sachs Comprar 25,40 19,00 -25,20% 09/10/2024"
estructurada,289,14,2024-10-09,SQM-B,accion_local,BCI,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Sociedad Quimica yminera squ-B BCI Sobreponderar 66.050,00 45.000,00 » 50.000,00 -24,30% 09/10/2024"
estructurada,288,19,2024-10-10,BCI,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco de Creaito © BCI Credicorp Capital Comprar 62.802,00 36.500,00 » 36.500,00 -41,88% 10/10/2024"
estructurada,288,18,2024-10-10,BSANTANDER,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco Santander-Chile BSANTANDER Credicorp Capital Mantener 78,16 57,00 » 57,00 -27,07% 10/10/2024"
estructurada,288,17,2024-10-10,CHILE,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE Credicorp Capital Mantener 188,88 125,00 » 125,00 -33,82% 10/10/2024"
estructurada,289,3,2024-10-10,ITAUCL,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Itai Chile ITaucL Credicorp Capital Comprar 20.500,00 13.000,00 » 13.000,00 -36,59% 10/10/2024"
estructurada,288,14,2024-10-11,CMPC,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. cMPc JPMorgan Neutral 1.074,00 4.700,00 » 1.700,00 58.29% 11/10/2024"
estructurada,288,13,2024-10-11,LTM,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines LT™ Credicorp Capital ‘Comprar 25,40 15,00 » 15,00 -40,94% 11/10/2024"
estructurada,288,16,2024-10-11,LTM-ADR,adr,Morgan Stanley,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines LTM (ADR) Morgan Stanley Sobreponderar 40,00 » 40,00 11/10/2024"
estructurada,288,8,2024-10-14,ITAUCL,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Itali Chile ITaUCL JPMorgan Sobreponderar 20.500,00 15.000,00 » 14.800,00 -27,80% 14/10/2024"
estructurada,288,11,2024-10-14,PARAUCO,accion_local,BICE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Parque Arauco S.A. PARAUCO BICE Comprar 3.968,10 1.890,00 » 1.890,00 -52,37% 14/10/2024"
estructurada,288,9,2024-10-14,PARAUCO,accion_local,Citi,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Parque Arauco S.A. PARAUCO citi Comprar 3.968,10 1.700,00 » 1.700,00 57.16% 14/10/2024"
estructurada,288,10,2024-10-14,PARAUCO,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Parque Arauco S.A. PARAUCO: Credicorp Capital Mantener 3.968,10 1.900,00 » 1.900,00 -§2,12% 14/10/2024"
estructurada,25,13,2024-10-15,AESANDES,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"AES Andes AESANDES SANTANDER Comprar 140,00 » 140,00 15/10/2024"
estructurada,287,22,2024-10-15,ANDINA-B,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B BANCHILE Comprar 4.747,00 3.100,00 » 3.350,00 -29,43% 15/10/2024"
no_interpretada,288,5,2024-10-15,ANDINA-B,accion_local,LarrainVial Estudios,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B LarrainVial Sobreponderar 4.747,00 3.000,00 » 3.300,00 -30,48% 15/10/2024"
no_interpretada,287,23,2024-10-15,CAP,accion_local,SCOTIA,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Cap S.A. cAP SCOTIA Igual al mercado 6.390,00 6.500,00 » 7.000,00 9.55% 15/10/2024"
no_interpretada,288,6,2024-10-15,CCU,accion_local,LarrainVial Estudios,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Compafiia Cervecerias ccu aranvel Neutral 5.230,00 6.440,00 » 5.955,00 13,86% 15/10/2024"
estructurada,288,7,2024-10-15,PARAUCO,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Parque Arauco S.A. PARAUCO BANCHILE Comprar 3.968,10 4.700,00 » 1.700,00 57.16% 15/10/2024"
estructurada,287,18,2024-10-16,BSANTANDER,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Santander-Chile BSANTANDER —BANCHILE Comprar 78,16 54,00 » 54,00 -30,91% 16/10/2024"
estructurada,287,21,2024-10-16,CCU,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Gapalls Corvererias ccu Credicorp Capital + Mantener 5.230,00 6.500,00 » 6.500,00 24,28% 16/10/2024"
estructurada,287,19,2024-10-16,ITAUCL,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Itaui Chile ITAUCL. BANCHILE Comprar 20.500,00 12.500,00 » 12.500,00 -39,02% 16/10/2024"
estructurada,287,14,2024-10-17,CMPC,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. MPC JPMorgan Neutral 1.074,00 1.700,00 » 1.750,00 62,94% 17/10/2024"
estructurada,287,15,2024-10-17,COPEC,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC JPMorgan Neutral 6.126,00 6.800,00 » 7.000,00 14.27% 17/10/2024"
estructurada,287,11,2024-10-17,ENTEL,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"5 veocones SA. ENTEL JPMorgan Neutral 3.686,00 2.800,00 » 2.800,00 -24,04% 17/10/2024"
no_interpretada,287,6,2024-10-19,COPEC,accion_local,Itaú,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC ITAU Igual al mercado 6.126,00 8.000,00 » 8.000,00 30,59% 19/10/2024"
estructurada,286,18,2024-10-22,CCU,accion_local,BICE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Compafiia Cervecerias ccu BICE Comprar 5.230,00 7.090,00 » 7.090,00 35.56% 22/10/2024"
estructurada,286,20,2024-10-22,LTM,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ BTG Pactual Comprar 25,40 17,00 » 17,00 -33,07% 22/10/2024"
estructurada,22,14,2024-10-22,RIPLEY,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Ripley Corp S.A. RIPLEY SANTANDER Comprar 383,99 220,00 » 220,00 -42,71% 22/10/2024"
estructurada,286,15,2024-10-22,VAPORES,accion_local,BICE,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Wane VAPORES BICE Mantener 47,20 65,00 » 65,00 37.71% 22/10/2024"
estructurada,286,10,2024-10-23,CENCOSUD,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOSUD BTG Pactual Comprar 2.005,00 2.400,00 » 2.500,00 24,69% 23/10/2024"
estructurada,286,12,2024-10-23,LTM,accion_local,BICE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ BICE Comprar 25,40 15,60 » 15,60 -38,58% 23/10/2024"
estructurada,286,11,2024-10-23,LTM,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ Credicorp Capital Comprar 25,40 15,00 » 15,00 -40,94% 23/10/2024"
no_interpretada,286,9,2024-10-23,LTM,accion_local,Itaú,Superior al mercado,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ ITAU Superior al 25,40 17,50 » 19,00 -25,20% 23/10/2024"
estructurada,286,8,2024-10-23,LTM-ADR,adr,Barclays Capital,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines LTM (ADR) Barclays Capital Sobreponderar 34,00 » 38,00 23/10/2024"
estructurada,286,6,2024-10-24,CAP,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"capSa. cAP Credicorp Capital Comprar 6.390,00 8.000,00 » 8.000,00 25.20% 24/10/2024"
estructurada,285,21,2024-10-24,CONCHATORO,accion_local,Citi,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Vifia Concha y Toro S.A. CONCHATORO Citi Comprar 856,10 1.400,00 » 1.300,00 51,85% 24/10/2024"
estructurada,286,5,2024-10-24,SQM-B,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Socieaag Guimica yMinera sqm-B Credicorp Capital Mantener 66.050,00 43.000,00 » 43.000,00 -34,90% 24/10/2024"
estructurada,22,7,2024-10-25,CENCOSUD,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOSUD BTG Pactual Comprar 2.005,00 1.850,00 » 1.850,00 1.73% 25/10/2024"
estructurada,285,14,2024-10-25,CENCOSUD,accion_local,Goldman Sachs,Vender,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOSUD Goldman Sachs _Vender 2.005,00 1.650,00 » 1.600,00 -20,20% 25/10/2024"
estructurada,285,15,2024-10-25,FALABELLA,accion_local,Goldman Sachs,Vender,-1.0,VENDER,VALIDADA_AUTOMATICA,,"SACL. Falabella FALABELLA Goldman Sachs _Vender 5.853,00 1.970,00 » 2.210,00 -62,24% 25/10/2024"
estructurada,285,16,2024-10-25,PARAUCO,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Parque Arauco S.A. PARAUCO Credicorp Capital Mantener 3.968,10 1.900,00 » 1.900,00 -52,12% 25/10/2024"
estructurada,285,20,2024-10-25,VAPORES,accion_local,Jefferies,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Vavues SA. VAPORES Jefferies Comprar 47,20 93,00 » 93,00 97,03% 25/10/2024"
estructurada,285,13,2024-10-28,ENELAM,accion_local,BICE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Enel Américas ENELAM BICE Comprar 84,80 127,00 » 127,00 49,76% 28/10/2024"
no_interpretada,285,11,2024-10-29,ANDINA-B-ADR,adr,Morgan Stanley,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"oe AndinaSA. — ANDINA-B(ADR) Morgan Stanley _igual al mercado 17,50 » 19,50 29/10/2024"
estructurada,285,12,2024-10-29,CMPC,accion_local,Goldman Sachs,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. mpc Goldman Sachs Comprar 1.074,00 2.000,00 » 1.874,00 74,49% 29/10/2024"
estructurada,285,9,2024-10-29,COPEC,accion_local,Citi,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC Citi Comprar 6.126,00 7.950,00 » 7.500,00 22,43% 29/10/2024"
no_interpretada,285,8,2024-10-29,ENELAM,accion_local,SCOTIA,Superior al mercado,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Enel Américas ENELAM SCOTIA Super al 84,80 117,00 » 121,00 42.69% 29/10/2024"
no_interpretada,285,10,2024-10-29,HAPAG-LLOYD,accion_extranjera,Morningstar,Vender,-1.0,VENDER,VALIDADA_AUTOMATICA,,"HAPAG-LLOYD HAPAG-LLOYD — Momingstar Vender 115,00 » 130,00 29/10/2024"
estructurada,284,21,2024-11-05,ENTEL,accion_local,BTG Pactual,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"an ENTEL BTG Pactual Neutral 3.686,00 3.700,00 » 3.700,00 0,38% 05/11/2024"
estructurada,284,15,2024-11-07,CCU,accion_local,BTG Pactual,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Compafila Cervecerias ccu BTG Pactual Neutral 5.230,00 6.500,00 » 6.500,00 24,28% 07/11/2024"
estructurada,284,14,2024-11-07,LTM,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ BTG Pactual Comprar 25,40 17,00 » 17,00 -33,07% 07/11/2024"
no_interpretada,284,10,2024-11-08,CMPC,accion_local,Itaú,Superior al mercado,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. cmPc ITAU Super al 1.074,00 2.200,00 » 2.200,00 104,84% 08/11/2024"
no_interpretada,284,9,2024-11-08,COPEC,accion_local,Itaú,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC ITAU Igual al mercado 6.126,00 8.000,00 » 8.000,00 30,59% 08/11/2024"
estructurada,284,6,2024-11-08,LTM,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ JPMorgan Sobreponderar 25,40 20,00 » 20,00 -21,26% 08/11/2024"
estructurada,284,5,2024-11-08,LTM-ADR,adr,Morgan Stanley,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines LTM (ADR) Morgan Stanley Sobreponderar 40,00 » 42,00 08/11/2024"
no_interpretada,283,21,2024-11-11,CMPC,accion_local,SCOTIA,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. CMPC SCOTIA Igual al mercado 1.074,00 1.800,00 » 1.800,00 67,60% 11/11/2024"
estructurada,283,18,2024-11-11,SMSAAM,accion_local,Credicorp Capital,Inferior al mercado,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Sociedad Matriz SAAM S.A. SMSAAM Credicorp Capital Inferior al mercado 137,91 125,00 » 125,00 ~9,36% 11/11/2024"
estructurada,283,12,2024-11-12,CHILE,accion_local,Goldman Sachs,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE (ADR) Goldman Sachs Neutral 26,00 » 24,00 12/11/2024"
estructurada,283,10,2024-11-12,SMU,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SMUSA. smu BTG Pactual Comprar 129,00 210,00 » 190,00 47.29% 12/11/2024"
estructurada,283,11,2024-11-12,SMU,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SMUSA smu Credicorp Capital Comprar 129,00 210,00 » 210,00 62.79% 12/11/2024"
estructurada,56,12,2024-11-14,FALABELLA,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SACL. Falabella FALABELLA SANTANDER Comprar 5.853,00 4.000,00 » 4.000,00 -31,66% 14/11/2024"
