review_date,n_eligible,n_selected,tickers_selected
2021-06-30,30,30,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MRK,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,WFC,WMT,XOM"
2021-07-30,29,29,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,JNJ,KO,MCD,MRK,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,WFC,WMT,XOM"
2021-08-31,28,28,"AAPL,ABT,AMZN,AXP,BAC,DIS,EBAY,FCX,GOOG,GOOGL,HON,JNJ,KO,MCD,MRK,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,WFC,WMT,XOM"
2021-09-30,19,19,"AAPL,ABT,AXP,BAC,CVX,EBAY,GOOG,GOOGL,MCD,MRK,MS,MSFT,NKE,NVDA,PFE,TGT,UNH,WFC,XOM"
2021-10-29,25,25,"AAPL,ABT,AMZN,AXP,BAC,CVX,EBAY,FCX,GOOG,GOOGL,HON,KO,MCD,MRK,MS,MSFT,NKE,NVDA,PFE,TGT,UNH,UPS,WFC,WMT,XOM"
2021-11-30,20,20,"AAPL,ABT,AMZN,BAC,CVX,EBAY,FCX,GOOG,GOOGL,MCD,MS,MSFT,NKE,NVDA,PFE,TGT,UNH,UPS,WFC,XOM"
2021-12-31,23,23,"AAPL,ABT,AXP,BAC,CVX,FCX,GOOG,GOOGL,JNJ,KO,MCD,MRK,MS,MSFT,NKE,NVDA,PFE,SBUX,UNH,UPS,WFC,WMT,XOM"
2022-01-31,20,20,"AAPL,ABT,AXP,BAC,CVX,GOOG,GOOGL,JNJ,KO,MCD,MRK,MS,MSFT,NVDA,PFE,UNH,UPS,V,WFC,XOM"
2022-02-28,14,14,"AAPL,AXP,BAC,CVX,FCX,KO,MCD,MSFT,NVDA,PFE,UNH,UPS,WFC,XOM"
2022-03-31,17,17,"AAPL,AXP,CVX,FCX,GOOG,GOOGL,JNJ,KO,MCD,MRK,MSFT,NVDA,PFE,UNH,UPS,WMT,XOM"
