review_date,n_eligible,n_selected,tickers_selected
2023-12-29,30,8,"AMZN,GOOG,GOOGL,INTC,MSFT,NVDA,V,WFC"
2024-01-31,30,8,"AMZN,AXP,BAC,INTC,MSFT,NVDA,V,WFC"
2024-02-29,30,8,"AMZN,AXP,INTC,MRK,MSFT,NVDA,V,WFC"
2024-03-28,30,8,"AMZN,AXP,DIS,MRK,MSFT,NVDA,TGT,WFC"
2024-04-30,30,8,"AMZN,AXP,DIS,EBAY,FCX,NVDA,TGT,WFC"
2024-05-31,30,8,"AXP,BAC,EBAY,FCX,GOOG,GOOGL,NVDA,WFC"
2024-06-28,30,8,"AMZN,AXP,BAC,GOOG,GOOGL,NVDA,WFC,WMT"
2024-07-31,30,8,"AAPL,AMZN,AXP,BAC,EBAY,MSFT,NVDA,WMT"
2024-08-30,30,8,"AAPL,AXP,BAC,EBAY,KO,NVDA,UNH,WMT"
2024-09-30,30,8,"AAPL,AXP,EBAY,KO,MCD,NVDA,UNH,WMT"
2024-10-31,30,8,"AAPL,AXP,BAC,EBAY,MS,NVDA,SBUX,WMT"
2024-11-29,30,8,"AMZN,AXP,BAC,EBAY,MS,NVDA,WFC,WMT"
2024-12-31,30,8,"AXP,BAC,DIS,MS,NVDA,V,WFC,WMT"
2025-01-31,30,8,"AMZN,AXP,DIS,GOOGL,MS,V,WFC,WMT"
2025-02-28,30,8,"ABT,AMZN,AXP,MS,SBUX,V,WFC,WMT"
2025-03-31,30,8,"ABT,CVX,JNJ,KO,SBUX,V,WFC,WMT"
2025-04-30,30,8,"ABT,EBAY,JNJ,KO,MCD,V,WFC,WMT"
2025-05-30,30,8,"ABT,EBAY,JNJ,KO,MCD,MSFT,V,WMT"
2025-06-30,30,8,"ABT,EBAY,KO,MS,MSFT,V,WFC,WMT"
2025-07-31,30,8,"BAC,DIS,EBAY,MS,MSFT,NVDA,V,WFC"
2025-08-29,30,8,"AMZN,EBAY,GOOG,GOOGL,MS,MSFT,NVDA,WFC"
2025-09-30,30,8,"BAC,EBAY,GOOG,GOOGL,MS,MSFT,NVDA,WFC"
2025-10-31,30,8,"AAPL,AXP,BAC,GOOG,GOOGL,INTC,MS,NVDA"
2025-11-28,30,8,"AAPL,EBAY,GOOG,GOOGL,INTC,JNJ,MS,NVDA"
2025-12-31,30,8,"FCX,GOOG,GOOGL,INTC,JNJ,MRK,MS,WFC"
2026-01-30,30,8,"FCX,GOOG,GOOGL,INTC,JNJ,MRK,MS,XOM"
2026-02-27,30,8,"FCX,GOOG,GOOGL,INTC,JNJ,MRK,WMT,XOM"
2026-03-31,30,8,"CVX,FCX,GOOG,GOOGL,JNJ,MRK,WMT,XOM"
2026-04-30,30,8,"CVX,GOOG,GOOGL,INTC,JNJ,MRK,TGT,XOM"
2026-05-29,30,8,"AMZN,EBAY,GOOG,GOOGL,INTC,MS,NVDA,TGT"
2026-06-30,30,8,"AAPL,EBAY,FCX,GOOG,GOOGL,INTC,MS,UNH"
2026-07-31,30,8,"AAPL,BAC,INTC,JNJ,KO,MRK,TGT,UNH"
2026-08-31,30,8,"BAC,INTC,JNJ,KO,MRK,TGT,UNH,V"
